actionId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue
1,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (7:41 PM EST),period,start,0,0
2,4,PT12M00.00S,1,1610612737,ATL,203991,Capela,C. Capela,0,0,0,,0,,,0,h,Jump Ball Capela vs. Missi: Tip to Johnson,Jump Ball,,1,0
3,7,PT11M43.00S,1,1610612737,ATL,1629027,Young,T. Young,15,120,12,Missed,1,,,0,h,MISS Young 12' Fadeaway Jumper,Missed Shot,Fadeaway Jump Shot,1,2
4,8,PT11M40.00S,1,1610612740,NOP,203468,McCollum,C. McCollum,0,0,0,,0,,,0,v,McCollum REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
5,9,PT11M21.00S,1,1610612740,NOP,203468,McCollum,C. McCollum,121,-3,12,Made,1,0,2,2,v,McCollum 12' Fadeaway Jumper (2 PTS) (Murphy III 1 AST),Made Shot,Fadeaway Jump Shot,1,2
6,11,PT11M04.00S,1,1610612737,ATL,1642258,Risacher,Z. Risacher,0,0,0,,0,,,0,h,Risacher Bad Pass Turnover (P1.T1),Turnover,Bad Pass,1,0
7,11,PT11M04.00S,1,1610612740,NOP,1630530,Murphy III,T. Murphy III,0,0,0,,0,,,0,v,Murphy III STEAL (1 STL),,,1,0
8,13,PT10M59.00S,1,1610612740,NOP,1630530,Murphy III,T. Murphy III,28,18,3,Missed,1,,,0,v,MISS Murphy III 3' Running Layup,Missed Shot,Running Layup Shot,1,2
9,14,PT10M53.00S,1,1610612740,NOP,1642274,Missi,Y. Missi,0,0,0,,0,,,0,v,Missi REBOUND (Off:1 Def:0),Rebound,Unknown,1,0
10,15,PT10M53.00S,1,1610612740,NOP,1642274,Missi,Y. Missi,0,0,0,Made,1,0,4,4,v,Missi Tip Layup Shot (2 PTS),Made Shot,Tip Layup Shot,1,2
11,16,PT10M43.00S,1,1610612737,ATL,1630700,Daniels,D. Daniels,0,0,0,,0,,,0,h,Daniels Out of Bounds - Bad Pass Turnover Turnover (P1.T2),Turnover,Out of Bounds - Bad Pass Turnover,1,0
12,17,PT10M33.00S,1,1610612740,NOP,1627749,Murray,D. Murray,0,0,0,,0,,,0,v,Murray Backcourt Turnover (P1.T1),Turnover,Backcourt Turnover,1,0
13,19,PT10M21.00S,1,1610612737,ATL,203991,Capela,C. Capela,0,0,0,,0,,,0,h,Capela Traveling Turnover (P1.T3),Turnover,Traveling,1,0
14,20,PT10M04.00S,1,1610612740,NOP,1627749,Murray,D. Murray,-196,173,26,Missed,1,,,0,v,MISS Murray 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3
15,21,PT10M00.00S,1,1610612740,NOP,1629750,Green,J. Green,0,0,0,,0,,,0,v,Green REBOUND (Off:1 Def:0),Rebound,Unknown,1,0
16,22,PT09M59.00S,1,1610612740,NOP,1642274,Missi,Y. Missi,-88,43,10,Made,1,0,6,6,v,Missi 10' Floating Jump Shot (4 PTS) (Green 1 AST),Made Shot,Floating Jump shot,1,2
17,24,PT09M52.00S,1,1610612737,ATL,1642258,Risacher,Z. Risacher,-224,42,0,Made,1,3,6,9,h,Risacher 3PT Jump Shot (3 PTS) (Johnson 1 AST),Made Shot,Jump Shot,1,3
18,26,PT09M24.00S,1,1610612740,NOP,203468,McCollum,C. McCollum,-13,91,9,Made,1,3,8,11,v,McCollum 9' Driving Floating Jump Shot (4 PTS),Made Shot,Driving Floating Jump Shot,1,2
19,27,PT09M14.00S,1,1610612737,ATL,1630552,Johnson,J. Johnson,88,234,25,Made,1,6,8,14,h,Johnson 25' 3PT Jump Shot (3 PTS) (Young 1 AST),Made Shot,Jump Shot,1,3
20,29,PT08M58.00S,1,1610612740,NOP,1627749,Murray,D. Murray,0,0,0,,0,,,0,v,Murray Lost Ball Turnover (P2.T2),Turnover,Lost Ball,1,0
21,29,PT08M58.00S,1,1610612737,ATL,1630700,Daniels,D. Daniels,0,0,0,,0,,,0,h,Daniels STEAL (1 STL),,,1,0
22,31,PT08M43.00S,1,1610612737,ATL,1630700,Daniels,D. Daniels,151,216,26,Missed,1,,,0,h,MISS Daniels 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3
23,32,PT08M40.00S,1,0,,1610612740,,,0,0,0,,0,,,0,v,Pelicans Rebound,Rebound,Unknown,1,0
24,33,PT08M40.00S,1,1610612737,ATL,1642258,Risacher,Z. Risacher,0,0,0,,0,,,0,h,Risacher L.B.FOUL (P1.T1) (B.Nansel),Foul,Loose Ball,1,0
25,35,PT08M32.00S,1,1610612737,ATL,1642258,Risacher,Z. Risacher,0,0,0,,0,,,0,h,Risacher S.FOUL (P2.T2) (P.Ransom),Foul,Shooting,0,0
26,37,PT08M32.00S,1,1610612740,NOP,203468,McCollum,C. McCollum,0,0,0,,0,6,9,15,v,McCollum Free Throw 1 of 2 (5 PTS),Free Throw,Free Throw 1 of 2,1,0
