actionId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue
1,0,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (8:44 PM EST),period,start,0,0
2,1,PT12M00.00S,1,1610612741,CHI,1112,Wallace,B. Wallace,0,0,0,,0,0,0,0,h,Jump Ball Wallace vs. Miller: Tip to Smith,Jump Ball,,0,0
3,2,PT11M41.00S,1,1610612741,CHI,2804,Nocioni,A. Nocioni,225,7,0,Made,1,3,0,3,h,Nocioni  3PT Jump Shot (3 PTS) (Duhon 1 AST),Made Shot,Jump Shot,0,0
4,3,PT11M20.00S,1,1610612758,SAC,101128,Garcia,F. Garcia,0,0,0,Made,1,3,2,5,v,Garcia  Layup (2 PTS) (Udrih 1 AST),Made Shot,Layup Shot,0,0
5,4,PT11M04.00S,1,1610612741,CHI,2550,Hinrich,K. Hinrich,94,155,18,Made,1,5,2,7,h,Hinrich 18' Jump Shot (2 PTS) (Nocioni 1 AST),Made Shot,Jump Shot,0,0
6,5,PT10M48.00S,1,1610612741,CHI,2768,Duhon,C. Duhon,0,0,0,,0,0,0,0,h,Duhon P.FOUL (P1.T1),Foul,Personal,0,0
7,6,PT10M35.00S,1,1610612758,SAC,1802,Miller,B. Miller,113,-6,11,Missed,1,0,0,0,v,MISS Miller 11' Jump Shot,Missed Shot,Jump Shot,0,0
8,7,PT10M34.00S,1,1610612741,CHI,693,Smith,J. Smith,0,0,0,,0,0,0,0,h,Smith REBOUND (Off:0 Def:1),Rebound,Unknown,0,0
9,8,PT10M23.00S,1,1610612741,CHI,693,Smith,J. Smith,-95,158,18,Missed,1,0,0,0,h,MISS Smith 18' Jump Shot,Missed Shot,Jump Shot,0,0
10,9,PT10M22.00S,1,1610612758,SAC,101128,Garcia,F. Garcia,0,0,0,,0,0,0,0,v,Garcia REBOUND (Off:0 Def:1),Rebound,Unknown,0,0
11,10,PT10M09.00S,1,1610612758,SAC,2422,Salmons,J. Salmons,-115,66,13,Missed,1,0,0,0,v,MISS Salmons 13' Jump Shot,Missed Shot,Jump Shot,0,0
12,11,PT10M08.00S,1,1610612741,CHI,2804,Nocioni,A. Nocioni,0,0,0,,0,0,0,0,h,Nocioni REBOUND (Off:0 Def:1),Rebound,Unknown,0,0
13,12,PT10M00.00S,1,1610612758,SAC,2422,Salmons,J. Salmons,0,0,0,,0,0,0,0,v,Salmons P.FOUL (P1.T1),Foul,Personal,0,0
