actionId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue
1,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (8:33 PM EST),period,start,0,0
2,4,PT12M00.00S,1,1610612749,MIL,201572,Lopez,B. Lopez,0,0,0,,0,,,0,h,Jump Ball Lopez vs. Gasol: Tip to Antetokounmpo,Jump Ball,,1,0
3,7,PT11M45.00S,1,1610612761,TOR,202695,Leonard,K. Leonard,0,0,0,,0,,,0,v,Leonard S.FOUL (P1.T1) (P.Fraher),Foul,Shooting,1,0
4,9,PT11M45.00S,1,1610612749,MIL,203507,Antetokounmpo,G. Antetokounmpo,0,0,0,,0,,,0,h,MISS Antetokounmpo Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,0,0
5,10,PT11M45.00S,1,0,,1610612749,,,0,0,0,,0,,,0,h,BUCKS Rebound,Rebound,Normal Rebound,0,0
6,11,PT11M45.00S,1,1610612749,MIL,203507,Antetokounmpo,G. Antetokounmpo,0,0,0,,0,,,0,h,MISS Antetokounmpo Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,0,0
7,12,PT11M41.00S,1,1610612749,MIL,203114,Middleton,K. Middleton,0,0,0,,0,,,0,h,Middleton REBOUND (Off:1 Def:0),Rebound,Unknown,1,0
8,13,PT11M40.00S,1,1610612749,MIL,203114,Middleton,K. Middleton,-145,-8,15,Missed,1,,,0,h,MISS Middleton 15' Floating Jump Shot,Missed Shot,Floating Jump shot,1,0
9,14,PT11M37.00S,1,1610612761,TOR,201188,Gasol,M. Gasol,0,0,0,,0,,,0,v,Gasol REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
10,15,PT11M26.00S,1,1610612761,TOR,201980,Green,D. Green,-230,17,0,Missed,1,,,0,v,MISS Green 3PT Jump Shot,Missed Shot,Jump Shot,1,0
11,16,PT11M23.00S,1,1610612749,MIL,203114,Middleton,K. Middleton,0,0,0,,0,,,0,h,Middleton REBOUND (Off:1 Def:1),Rebound,Unknown,1,0
12,17,PT11M19.00S,1,1610612749,MIL,202339,Bledsoe,E. Bledsoe,-110,111,16,Made,1,2,0,2,h,Bledsoe 16' Running Jump Shot (2 PTS) (Middleton 1 AST),Made Shot,Running Jump Shot,1,0
13,18,PT11M03.00S,1,1610612761,TOR,201188,Gasol,M. Gasol,0,0,0,,0,,,0,v,Gasol Bad Pass Turnover (P1.T1),Turnover,Bad Pass,1,0
14,18,PT11M03.00S,1,1610612749,MIL,201572,Lopez,B. Lopez,0,0,0,,0,,,0,h,Lopez STEAL (1 STL),,,1,0
15,20,PT10M57.00S,1,1610612749,MIL,1627763,Brogdon,M. Brogdon,-246,16,25,Made,1,5,0,5,h,Brogdon 25' 3PT Jump Shot (3 PTS) (Antetokounmpo 1 AST),Made Shot,Jump Shot,1,0
