actionId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue
1,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (7:15 PM EST),period,start,0,0
2,4,PT12M00.00S,1,1610612753,ORL,202696,Vucevic,N. Vucevic,0,0,0,,0,,,0,h,Jump Ball Vucevic vs. Gasol: Tip to Lowry,Jump Ball,,1,0
3,7,PT11M40.00S,1,1610612761,TOR,201980,Green,D. Green,31,128,13,Missed,1,,,0,v,MISS Green 13' Floating Jump Shot,Missed Shot,Floating Jump shot,1,0
4,8,PT11M37.00S,1,1610612753,ORL,1628371,Isaac,J. Isaac,0,0,0,,0,,,0,h,Isaac REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
5,9,PT11M31.00S,1,1610612753,ORL,202696,Vucevic,N. Vucevic,-21,179,18,Missed,1,,,0,h,MISS Vucevic 18' Jump Shot,Missed Shot,Jump Shot,1,0
6,10,PT11M27.00S,1,1610612761,TOR,200768,Lowry,K. Lowry,0,0,0,,0,,,0,v,Lowry REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
7,11,PT11M15.00S,1,1610612761,TOR,200768,Lowry,K. Lowry,-137,209,25,Made,1,0,3,3,v,Lowry 25' 3PT Jump Shot (3 PTS) (Green 1 AST),Made Shot,Jump Shot,1,0
8,13,PT10M53.00S,1,1610612753,ORL,203095,Fournier,E. Fournier,0,0,0,,0,,,0,h,Fournier OFF.Foul (P1) (S.Wright),Foul,Offensive,1,0
9,15,PT10M53.00S,1,1610612753,ORL,203095,Fournier,E. Fournier,0,0,0,,0,,,0,h,Fournier Offensive Foul Turnover (P1.T1),Turnover,Offensive Foul Turnover,1,0
10,16,PT10M53.00S,1,0,,13,,,0,0,0,,0,0,3,3,,Instant Replay1st Period (7:17 PM EST),Instant Replay,Support Ruling,0,0
11,17,PT10M43.00S,1,1610612761,TOR,201188,Gasol,M. Gasol,-90,101,14,Made,1,0,5,5,v,Gasol 14' Driving Floating Jump Shot (2 PTS) (Leonard 1 AST),Made Shot,Driving Floating Jump Shot,1,0
12,19,PT10M25.00S,1,1610612753,ORL,203932,Gordon,A. Gordon,88,150,17,Missed,1,,,0,h,MISS Gordon 17' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,0
13,20,PT10M22.00S,1,1610612761,TOR,1627783,Siakam,P. Siakam,0,0,0,,0,,,0,v,Siakam REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
14,21,PT10M13.00S,1,1610612761,TOR,1627783,Siakam,P. Siakam,-30,25,4,Made,1,0,7,7,v,Siakam 4' Layup (2 PTS),Made Shot,Layup Shot,1,0
15,22,PT09M57.00S,1,1610612753,ORL,203095,Fournier,E. Fournier,-5,40,4,Missed,1,,,0,h,MISS Fournier 4' Driving Layup,Missed Shot,Driving Layup Shot,1,0
16,23,PT09M54.00S,1,1610612761,TOR,201188,Gasol,M. Gasol,0,0,0,,0,,,0,v,Gasol REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
17,24,PT09M50.00S,1,1610612761,TOR,1627783,Siakam,P. Siakam,228,63,24,Made,1,0,10,10,v,Siakam 24' 3PT Jump Shot (5 PTS) (Lowry 1 AST),Made Shot,Jump Shot,1,0
18,26,PT09M35.00S,1,1610612753,ORL,201571,Augustin,D. Augustin,0,0,0,,0,,,0,h,Augustin Lost Ball Turnover (P1.T2),Turnover,Lost Ball,1,0
