actionId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue
1,0,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (7:56 PM EST),period,start,0,0
2,1,PT12M00.00S,1,1610612759,SAS,1495,Duncan,T. Duncan,0,0,0,,0,0,0,0,h,Jump Ball Duncan vs. Chandler: Tip to Parker,Jump Ball,,0,0
3,2,PT11M41.00S,1,1610612759,SAS,1495,Duncan,T. Duncan,-11,7,1,Missed,1,0,0,0,h,MISS Duncan 1' Layup,Missed Shot,Layup Shot,0,0
4,3,PT11M40.00S,1,1610612740,NOH,978,Stojakovic,P. Stojakovic,0,0,0,,0,0,0,0,v,Stojakovic REBOUND (Off:0 Def:1),Rebound,Unknown,0,0
5,4,PT11M27.00S,1,1610612740,NOH,978,Stojakovic,P. Stojakovic,-5,8,1,Missed,1,0,0,0,v,MISS Stojakovic 1' Layup,Missed Shot,Layup Shot,0,0
6,5,PT11M26.00S,1,1610612759,SAS,703,Thomas,K. Thomas,0,0,0,,0,0,0,0,h,Thomas REBOUND (Off:0 Def:1),Rebound,Unknown,0,0
7,6,PT11M14.00S,1,1610612759,SAS,703,Thomas,K. Thomas,0,0,0,,0,0,0,0,h,Thomas Bad Pass Turnover (P1.T1),Turnover,Bad Pass,0,0
8,6,PT11M14.00S,1,1610612740,NOH,2050,Peterson,M. Peterson,0,0,0,,0,0,0,0,v,Peterson STEAL (1 STL),,,0,0
9,7,PT11M03.00S,1,1610612740,NOH,2561,West,D. West,112,158,19,Made,1,0,2,2,v,West 19' Jump Shot (2 PTS) (Peterson 1 AST),Made Shot,Jump Shot,0,0
10,8,PT10M48.00S,1,1610612759,SAS,1938,Ginobili,M. Ginobili,144,201,25,Missed,1,0,0,0,h,MISS Ginobili 25' 3PT Jump Shot,Missed Shot,Jump Shot,0,0
11,9,PT10M46.00S,1,1610612740,NOH,101108,Paul,C. Paul,0,0,0,,0,0,0,0,v,Paul REBOUND (Off:0 Def:1),Rebound,Unknown,0,0
