actionId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue
1,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (3:41 PM EST),period,start,0,0
2,4,PT12M00.00S,1,1610612752,NYK,1628392,Hartenstein,I. Hartenstein,0,0,0,,0,,,0,h,Jump Ball Hartenstein vs. Turner: Tip to Hart,Jump Ball,,1,0
3,8,PT11M38.00S,1,1610612752,NYK,1628973,Brunson,J. Brunson,-20,102,10,Made,1,2,0,2,h,Brunson 10' Turnaround Fadeaway (2 PTS),Made Shot,Turnaround Fadeaway shot,1,2
4,9,PT11M24.00S,1,1610612754,IND,1627783,Siakam,P. Siakam,-10,156,16,Made,1,2,2,4,v,Siakam 16' Jump Shot (2 PTS) (Haliburton 1 AST),Made Shot,Jump Shot,1,2
5,11,PT11M04.00S,1,1610612752,NYK,1628973,Brunson,J. Brunson,104,244,27,Missed,1,,,0,h,MISS Brunson 27' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,3
6,12,PT11M02.00S,1,1610612752,NYK,1628392,Hartenstein,I. Hartenstein,0,0,0,,0,,,0,h,Hartenstein REBOUND (Off:1 Def:0),Rebound,Unknown,1,0
7,13,PT10M58.00S,1,1610612752,NYK,1628384,Anunoby,O. Anunoby,-167,201,26,Made,1,5,2,7,h,Anunoby 26' 3PT Jump Shot (3 PTS) (Hart 1 AST),Made Shot,Jump Shot,1,3
8,15,PT10M43.00S,1,1610612754,IND,1629614,Nembhard,A. Nembhard,-2,41,4,Made,1,5,4,9,v,Nembhard 4' Driving Floating Jump Shot (2 PTS),Made Shot,Driving Floating Jump Shot,1,2
9,16,PT10M25.00S,1,1610612754,IND,1630174,Nesmith,A. Nesmith,0,0,0,,0,,,0,v,Nesmith P.FOUL (P1.T1) (M.Davis),Foul,Personal,1,0
10,18,PT10M14.00S,1,1610612752,NYK,1628392,Hartenstein,I. Hartenstein,28,84,9,Missed,1,,,0,h,MISS Hartenstein 9' Floating Jump Shot,Missed Shot,Floating Jump shot,1,2
11,19,PT10M12.00S,1,1610612754,IND,1629614,Nembhard,A. Nembhard,0,0,0,,0,,,0,v,Nembhard REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
12,20,PT09M57.00S,1,1610612754,IND,1626167,Turner,M. Turner,47,142,15,Made,1,5,6,11,v,Turner 15' Jump Shot (2 PTS) (Nembhard 1 AST),Made Shot,Jump Shot,1,2
13,22,PT09M32.00S,1,1610612752,NYK,1628384,Anunoby,O. Anunoby,202,46,21,Made,1,7,6,13,h,Anunoby 21' Fadeaway Jumper (5 PTS),Made Shot,Fadeaway Jump Shot,1,2
14,23,PT09M16.00S,1,1610612754,IND,1626167,Turner,M. Turner,229,3,0,Made,1,7,9,16,v,Turner 3PT Jump Shot (5 PTS) (Haliburton 2 AST),Made Shot,Jump Shot,1,3
15,25,PT08M56.00S,1,1610612752,NYK,1628978,DiVincenzo,D. DiVincenzo,-234,6,0,Missed,1,,,0,h,MISS DiVincenzo 3PT Jump Shot,Missed Shot,Jump Shot,1,3
16,26,PT08M54.00S,1,1610612752,NYK,1628978,DiVincenzo,D. DiVincenzo,0,0,0,,0,,,0,h,DiVincenzo REBOUND (Off:1 Def:0),Rebound,Unknown,1,0
17,27,PT08M53.00S,1,1610612752,NYK,1628978,DiVincenzo,D. DiVincenzo,-26,7,3,Missed,1,,,0,h,MISS DiVincenzo 3' Putback Layup,Missed Shot,Putback Layup Shot,1,2
18,28,PT08M51.00S,1,1610612754,IND,1629614,Nembhard,A. Nembhard,0,0,0,,0,,,0,v,Nembhard REBOUND (Off:0 Def:2),Rebound,Unknown,1,0
19,29,PT08M46.00S,1,1610612754,IND,1630169,Haliburton,T. Haliburton,-192,152,24,Missed,1,,,0,v,MISS Haliburton 24' 3PT Running Jump Shot,Missed Shot,Running Jump Shot,1,3
20,30,PT08M45.00S,1,1610612752,NYK,1628404,Hart,J. Hart,0,0,0,,0,,,0,h,Hart REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
21,31,PT08M37.00S,1,1610612752,NYK,1628404,Hart,J. Hart,12,10,2,Missed,1,,,0,h,MISS Hart 2' Running Layup,Missed Shot,Running Layup Shot,1,2
22,32,PT08M36.00S,1,1610612754,IND,1630174,Nesmith,A. Nesmith,0,0,0,,0,,,0,v,Nesmith REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
23,33,PT08M29.00S,1,1610612754,IND,1627783,Siakam,P. Siakam,25,57,6,Made,1,7,11,18,v,Siakam 6' Driving Floating Jump Shot (4 PTS),Made Shot,Driving Floating Jump Shot,1,2
24,34,PT08M11.00S,1,1610612752,NYK,1628973,Brunson,J. Brunson,-134,175,22,Missed,1,,,0,h,MISS Brunson 22' Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,2
25,35,PT08M09.00S,1,0,,1610612754,,,0,0,0,,0,,,0,v,Pacers Rebound,Rebound,Unknown,1,0
26,36,PT08M09.00S,1,1610612752,NYK,1628392,Hartenstein,I. Hartenstein,0,0,0,,0,,,0,h,Hartenstein L.B.FOUL (P1.T1) (B.Kennedy),Foul,Loose Ball,1,0
27,38,PT07M57.00S,1,1610612754,IND,1627783,Siakam,P. Siakam,11,5,1,Made,1,7,13,20,v,Siakam 1' Cutting Layup Shot (6 PTS) (Nembhard 2 AST),Made Shot,Cutting Layup Shot,1,2
28,40,PT07M36.00S,1,1610612752,NYK,1628978,DiVincenzo,D. DiVincenzo,217,132,25,Made,1,10,13,23,h,DiVincenzo 25' 3PT Jump Shot (3 PTS) (Brunson 1 AST),Made Shot,Jump Shot,1,3
29,42,PT07M28.00S,1,1610612754,IND,1629614,Nembhard,A. Nembhard,-141,215,26,Made,1,10,16,26,v,Nembhard 26' 3PT Pullup Jump Shot (5 PTS) (Haliburton 3 AST),Made Shot,Pullup Jump shot,1,3
30,44,PT07M19.00S,1,0,,1610612752,,,0,0,0,,0,,,0,h,KNICKS Timeout: Regular (Full 1 Short 0),Timeout,Regular,0,0
31,45,PT07M19.00S,1,1610612752,NYK,1628384,Anunoby,O. Anunoby,0,0,0,,0,,,0,h,SUB: McBride FOR Anunoby,Substitution,,0,0
32,46,PT07M19.00S,1,1610612754,IND,1630174,Nesmith,A. Nesmith,0,0,0,,0,,,0,v,SUB: Sheppard FOR Nesmith,Substitution,,0,0
33,49,PT07M06.00S,1,1610612752,NYK,1628978,DiVincenzo,D. DiVincenzo,230,1,0,Made,1,13,16,29,h,DiVincenzo 3PT Jump Shot (6 PTS) (Brunson 2 AST),Made Shot,Jump Shot,1,3
34,51,PT06M57.00S,1,1610612754,IND,1627783,Siakam,P. Siakam,-82,116,14,Made,1,13,18,31,v,Siakam 14' Step Back Jump Shot (8 PTS),Made Shot,Step Back Jump shot,1,2
35,52,PT06M30.00S,1,1610612752,NYK,1630540,McBride,M. McBride,210,127,25,Missed,1,,,0,h,MISS McBride 25' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,3
36,53,PT06M27.00S,1,1610612752,NYK,1628392,Hartenstein,I. Hartenstein,0,0,0,,0,,,0,h,Hartenstein REBOUND (Off:2 Def:0),Rebound,Unknown,1,0
37,54,PT06M20.00S,1,1610612752,NYK,1628978,DiVincenzo,D. DiVincenzo,56,247,25,Made,1,16,18,34,h,DiVincenzo 25' 3PT Jump Shot (9 PTS) (Hart 2 AST),Made Shot,Jump Shot,1,3
38,56,PT05M53.00S,1,1610612754,IND,1627783,Siakam,P. Siakam,50,250,25,Made,1,16,21,37,v,Siakam 25' 3PT Jump Shot (11 PTS) (Turner 1 AST),Made Shot,Jump Shot,1,3
39,58,PT05M41.00S,1,1610612752,NYK,1628973,Brunson,J. Brunson,55,70,9,Made,1,18,21,39,h,Brunson 9' Driving Floating Jump Shot (4 PTS),Made Shot,Driving Floating Jump Shot,1,2
40,59,PT05M35.00S,1,1610612754,IND,1641767,Sheppard,B. Sheppard,20,16,3,Made,1,18,23,41,v,Sheppard 3' Layup (2 PTS) (Siakam 1 AST),Made Shot,Layup Shot,1,2
41,61,PT05M12.00S,1,1610612752,NYK,1628404,Hart,J. Hart,-7,70,7,Made,1,20,23,43,h,Hart 7' Pullup Jump Shot (2 PTS) (Brunson 3 AST),Made Shot,Pullup Jump shot,1,2
42,63,PT04M56.00S,1,1610612754,IND,1626167,Turner,M. Turner,11,10,1,Missed,1,,,0,v,MISS Turner 1' Cutting Dunk Shot,Missed Shot,Cutting Dunk Shot,1,2
43,64,PT04M54.00S,1,1610612752,NYK,1628392,Hartenstein,I. Hartenstein,0,0,0,,0,,,0,h,Hartenstein REBOUND (Off:2 Def:1),Rebound,Unknown,1,0
44,69,PT04M51.00S,1,1610612752,NYK,1628978,DiVincenzo,D. DiVincenzo,-23,20,3,Missed,1,,,0,h,MISS DiVincenzo 3' Running Layup,Missed Shot,Running Layup Shot,1,2
45,69,PT04M51.00S,1,1610612754,IND,1630169,Haliburton,T. Haliburton,0,0,0,,0,,,0,v,Haliburton BLOCK (1 BLK),,,1,2
46,71,PT04M50.00S,1,0,,1610612754,,,0,0,0,,0,,,0,v,Pacers Rebound,Rebound,Unknown,1,0
47,67,PT04M50.00S,1,0,,1610612754,,,0,0,0,,0,,,0,v,Pacers Timeout: Regular (Reg.1 Short 0),Timeout,Regular,0,0
48,68,PT04M50.00S,1,0,,65,Minor,G. Minor,0,0,0,,0,20,23,43,,Instant Replay1st Period (3:55 PM EST),Instant Replay,Coach Challenge Overturn Ruling,1,0
49,75,PT04M50.00S,1,1610612754,IND,1629614,Nembhard,A. Nembhard,0,0,0,,0,,,0,v,SUB: McConnell FOR Nembhard,Substitution,,0,0
50,76,PT04M50.00S,1,1610612754,IND,1627783,Siakam,P. Siakam,0,0,0,,0,,,0,v,SUB: Toppin FOR Siakam,Substitution,,0,0
51,73,PT04M50.00S,1,1610612752,NYK,1628978,DiVincenzo,D. DiVincenzo,0,0,0,,0,,,0,,"Double Technical - DiVincenzo, Siakam (M.Davis)",Foul,Double Technical,0,0
52,79,PT04M30.00S,1,1610612754,IND,1630167,Toppin,O. Toppin,97,243,26,Missed,1,,,0,v,MISS Toppin 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3
53,80,PT04M28.00S,1,1610612754,IND,1630169,Haliburton,T. Haliburton,0,0,0,,0,,,0,v,Haliburton REBOUND (Off:1 Def:0),Rebound,Unknown,1,0
54,81,PT04M26.00S,1,1610612754,IND,1630169,Haliburton,T. Haliburton,-18,10,2,Missed,1,,,0,v,MISS Haliburton 2' Putback Layup,Missed Shot,Putback Layup Shot,1,2
