actionId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue
1,0,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (4:34 AM EST),period,start,0,0
2,1,PT12M00.00S,1,1610612755,PHI,689,Ratliff,T. Ratliff,0,0,0,,0,,,0,h,Jump Ball Ratliff vs. Grant: Tip to D. Armstrong,Jump Ball,,0,0
3,2,PT11M45.00S,1,1610612753,ORL,270,Grant,H. Grant,-104,16,11,Made,1,0,2,2,v,Grant 11' Jump Shot (2 PTS) (Hardaway 1 AST),Made Shot,Jump Shot,0,0
4,3,PT11M29.00S,1,1610612755,PHI,947,Iverson,A. Iverson,-190,16,19,Missed,1,,,0,h,MISS Iverson 19' Jump Shot,Missed Shot,Jump Shot,0,0
5,4,PT11M27.00S,1,1610612755,PHI,761,Geiger,M. Geiger,0,0,0,,0,,,0,h,Geiger REBOUND (Off:1 Def:0),Rebound,Unknown,0,0
6,5,PT11M14.00S,1,1610612755,PHI,947,Iverson,A. Iverson,0,0,0,,0,,,0,h,Iverson Traveling Turnover (P1.T1),Turnover,Traveling,0,0
7,6,PT10M59.00S,1,1610612753,ORL,98,Anderson,N. Anderson,16,252,25,Made,1,0,5,5,v,Anderson 25' 3PT Jump Shot (3 PTS) (Hardaway 2 AST),Made Shot,Jump Shot,0,0
8,7,PT10M41.00S,1,1610612755,PHI,947,Iverson,A. Iverson,0,0,0,,0,,,0,h,Iverson Bad Pass Turnover (P2.T2),Turnover,Bad Pass,0,0
9,7,PT10M41.00S,1,1610612753,ORL,353,Armstrong,D. Armstrong,0,0,0,,0,,,0,v,D. Armstrong STEAL (1 STL),,,0,0
10,8,PT10M34.00S,1,1610612755,PHI,761,Geiger,M. Geiger,0,0,0,,0,,,0,h,Geiger S.FOUL (P1.T1),Foul,Shooting,0,0
11,9,PT10M34.00S,1,1610612753,ORL,358,Hardaway,A. Hardaway,0,0,0,,0,0,6,6,v,Hardaway Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,0,0
12,10,PT10M34.00S,1,1610612753,ORL,358,Hardaway,A. Hardaway,0,0,0,,0,0,7,7,v,Hardaway Free Throw 2 of 2 (2 PTS),Free Throw,Free Throw 2 of 2,0,0
