actionId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue
1,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (8:11 PM EST),period,start,0,0
2,4,PT12M00.00S,1,1610612760,OKC,1631119,Williams,J. Williams,0,0,0,,0,,,0,h,Jump Ball Jay. Williams vs. Embiid: Tip to Milton,Jump Ball,,1,0
3,7,PT11M48.00S,1,1610612760,OKC,1628983,Gilgeous-Alexander,S. Gilgeous-Alexander,0,0,0,,0,,,0,h,Gilgeous-Alexander P.FOUL (P1.T1) (S.Twardoski),Foul,Personal,1,0
4,9,PT11M39.00S,1,1610612755,PHI,203954,Embiid,J. Embiid,-16,21,3,Made,1,0,2,2,v,Embiid 3' Layup (2 PTS) (Milton 1 AST),Made Shot,Layup Shot,1,0
5,11,PT11M13.00S,1,1610612760,OKC,1628983,Gilgeous-Alexander,S. Gilgeous-Alexander,-54,24,6,Missed,1,,,0,h,MISS Gilgeous-Alexander 6' Floating Jump Shot,Missed Shot,Floating Jump shot,1,0
6,12,PT11M11.00S,1,1610612755,PHI,1629001,Melton,D. Melton,0,0,0,,0,,,0,v,Melton REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
7,13,PT11M04.00S,1,1610612755,PHI,202699,Harris,T. Harris,-29,70,8,Made,1,0,4,4,v,Harris 8' Driving Hook Shot (2 PTS) (Melton 1 AST),Made Shot,Driving Hook Shot,1,0
8,15,PT10M45.00S,1,1610612760,OKC,1630581,Giddey,J. Giddey,-13,66,7,Made,1,2,4,6,h,Giddey 7' Pullup Jump Shot (2 PTS),Made Shot,Pullup Jump shot,1,0
9,16,PT10M31.00S,1,1610612755,PHI,1629003,Milton,S. Milton,-216,131,25,Made,1,2,7,9,v,Milton 25' 3PT Jump Shot (3 PTS) (Harris 1 AST),Made Shot,Jump Shot,1,0
10,18,PT10M13.00S,1,1610612760,OKC,1631114,Williams,J. Williams,0,0,0,,0,,,0,h,Jal. Williams Bad Pass Turnover (P1.T1),Turnover,Bad Pass,1,0
11,18,PT10M13.00S,1,1610612755,PHI,1629001,Melton,D. Melton,0,0,0,,0,,,0,v,Melton STEAL (1 STL),,,1,0
12,20,PT10M02.00S,1,1610612755,PHI,1629003,Milton,S. Milton,0,0,0,,0,,,0,v,Milton Bad Pass Turnover (P1.T1),Turnover,Bad Pass,1,0
13,20,PT10M02.00S,1,1610612760,OKC,1631114,Williams,J. Williams,0,0,0,,0,,,0,h,Jal. Williams STEAL (1 STL),,,1,0
14,22,PT09M58.00S,1,1610612760,OKC,1631119,Williams,J. Williams,0,0,0,,0,,,0,h,Jay. Williams Bad Pass Turnover (P1.T2),Turnover,Bad Pass,1,0
15,22,PT09M58.00S,1,1610612755,PHI,1629001,Melton,D. Melton,0,0,0,,0,,,0,v,Melton STEAL (2 STL),,,1,0
16,24,PT09M52.00S,1,1610612755,PHI,1629680,Thybulle,M. Thybulle,-225,-10,0,Made,1,2,10,12,v,Thybulle 3PT Jump Shot (3 PTS) (Embiid 1 AST),Made Shot,Jump Shot,1,0
17,26,PT09M37.00S,1,1610612760,OKC,1630581,Giddey,J. Giddey,58,-1,6,Made,1,4,10,14,h,Giddey 6' Driving Floating Bank Jump Shot (4 PTS),Made Shot,Driving Floating Bank Jump Shot,1,0
18,27,PT09M27.00S,1,1610612755,PHI,1629001,Melton,D. Melton,-136,248,28,Made,1,4,13,17,v,Melton 28' 3PT Jump Shot (3 PTS) (Milton 2 AST),Made Shot,Jump Shot,1,0
19,29,PT09M13.00S,1,1610612755,PHI,1629003,Milton,S. Milton,0,0,0,,0,,,0,v,Milton P.FOUL (P1.T1) (M.Boland),Foul,Personal,1,0
20,32,PT08M59.00S,1,1610612760,OKC,1629652,Dort,L. Dort,143,219,26,Missed,1,,,0,h,MISS Dort 26' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,0
21,33,PT08M55.00S,1,1610612755,PHI,1629003,Milton,S. Milton,0,0,0,,0,,,0,v,Milton REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
22,34,PT08M49.00S,1,1610612755,PHI,202699,Harris,T. Harris,12,13,2,Made,1,4,15,19,v,Harris 2' Layup (4 PTS) (Melton 2 AST),Made Shot,Layup Shot,1,0
23,36,PT08M49.00S,1,1610612760,OKC,1629652,Dort,L. Dort,0,0,0,,0,,,0,h,Dort S.FOUL (P1.T2) (M.Boland),Foul,Shooting,1,0
24,38,PT08M49.00S,1,1610612755,PHI,202699,Harris,T. Harris,0,0,0,,0,4,16,20,v,Harris Free Throw 1 of 1 (5 PTS),Free Throw,Free Throw 1 of 1,1,0
25,39,PT08M41.00S,1,1610612760,OKC,1629652,Dort,L. Dort,-131,209,25,Missed,1,,,0,h,MISS Dort 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,0
26,40,PT08M38.00S,1,1610612755,PHI,203954,Embiid,J. Embiid,0,0,0,,0,,,0,v,Embiid REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
27,41,PT08M32.00S,1,1610612755,PHI,1629003,Milton,S. Milton,-210,142,25,Missed,1,,,0,v,MISS Milton 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,0
28,42,PT08M28.00S,1,1610612760,OKC,1630581,Giddey,J. Giddey,0,0,0,,0,,,0,h,Giddey REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
29,43,PT08M20.00S,1,1610612760,OKC,1630581,Giddey,J. Giddey,54,83,10,Missed,1,,,0,h,MISS Giddey 10' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,0
30,44,PT08M16.00S,1,1610612760,OKC,1630581,Giddey,J. Giddey,0,0,0,,0,,,0,h,Giddey REBOUND (Off:1 Def:1),Rebound,Unknown,1,0
31,45,PT08M16.00S,1,1610612760,OKC,1630581,Giddey,J. Giddey,7,-2,1,Made,1,6,16,22,h,Giddey 1' Putback Layup (6 PTS),Made Shot,Putback Layup Shot,1,0
32,46,PT08M01.00S,1,1610612755,PHI,202699,Harris,T. Harris,70,60,9,Made,1,6,18,24,v,Harris 9' Pullup Jump Shot (7 PTS),Made Shot,Pullup Jump shot,1,0
33,47,PT07M52.00S,1,1610612760,OKC,1631114,Williams,J. Williams,0,0,0,,0,,,0,h,Jal. Williams Out of Bounds - Bad Pass Turnover Turnover (P2.T3),Turnover,Out of Bounds - Bad Pass Turnover,1,0
34,48,PT07M42.00S,1,1610612760,OKC,1628983,Gilgeous-Alexander,S. Gilgeous-Alexander,0,0,0,,0,,,0,h,Gilgeous-Alexander P.FOUL (P2.T3) (M.Davis),Foul,Personal,1,0
35,50,PT07M32.00S,1,1610612755,PHI,1629003,Milton,S. Milton,11,41,4,Missed,1,,,0,v,MISS Milton 4' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,0
36,51,PT07M31.00S,1,1610612755,PHI,1629003,Milton,S. Milton,0,0,0,,0,,,0,v,Milton REBOUND (Off:1 Def:1),Rebound,Unknown,1,0
37,52,PT07M30.00S,1,1610612755,PHI,1629003,Milton,S. Milton,6,1,1,Made,1,6,20,26,v,Milton 1' Putback Layup (5 PTS),Made Shot,Putback Layup Shot,1,0
38,53,PT07M30.00S,1,0,,1610612760,,,0,0,0,,0,,,0,h,THUNDER Timeout: Regular (Full 1 Short 0),Timeout,Regular,0,0
39,54,PT07M15.00S,1,1610612755,PHI,1629001,Melton,D. Melton,0,0,0,,0,,,0,v,Melton S.FOUL (P1.T2) (M.Boland),Foul,Shooting,1,0
