actionId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue
1,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (6:11 PM EST),period,start,0,0
2,4,PT12M00.00S,1,1610612761,TOR,1630567,Barnes,S. Barnes,0,0,0,,0,,,0,h,Jump Ball Barnes vs. Sims: Tip to Brunson,Jump Ball,,1,0
3,7,PT11M39.00S,1,1610612761,TOR,1630173,Achiuwa,P. Achiuwa,0,0,0,,0,,,0,h,Achiuwa S.FOUL (P1.T1) (J.Schroeder),Foul,Shooting,1,0
4,9,PT11M39.00S,1,1610612752,NYK,1629628,Barrett,R. Barrett,0,0,0,,0,0,1,1,v,Barrett Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,1,0
5,10,PT11M39.00S,1,1610612752,NYK,1629628,Barrett,R. Barrett,0,0,0,,0,0,2,2,v,Barrett Free Throw 2 of 2 (2 PTS),Free Throw,Free Throw 2 of 2,1,0
6,11,PT11M21.00S,1,1610612761,TOR,1627783,Siakam,P. Siakam,-75,201,21,Missed,1,,,0,h,MISS Siakam 21' Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,0
7,12,PT11M17.00S,1,1610612761,TOR,1630173,Achiuwa,P. Achiuwa,0,0,0,,0,,,0,h,Achiuwa REBOUND (Off:1 Def:0),Rebound,Unknown,1,0
8,13,PT11M14.00S,1,1610612761,TOR,1627832,VanVleet,F. VanVleet,-76,247,26,Made,1,3,2,5,h,VanVleet 26' 3PT Pullup Jump Shot (3 PTS),Made Shot,Pullup Jump shot,1,0
9,14,PT10M52.00S,1,1610612752,NYK,203944,Randle,J. Randle,224,153,27,Made,1,3,5,8,v,Randle 27' 3PT Pullup Jump Shot (3 PTS) (Barrett 1 AST),Made Shot,Pullup Jump shot,1,0
10,16,PT10M36.00S,1,1610612761,TOR,1629018,Trent Jr.,G. Trent Jr.,214,132,25,Made,1,6,5,11,h,Trent Jr. 25' 3PT Jump Shot (3 PTS) (Barnes 1 AST),Made Shot,Jump Shot,1,0
11,18,PT10M08.00S,1,1610612752,NYK,1629628,Barrett,R. Barrett,-18,26,3,Made,1,6,7,13,v,Barrett 3' Driving Layup (4 PTS) (Randle 1 AST),Made Shot,Driving Layup Shot,1,0
12,20,PT09M55.00S,1,1610612761,TOR,1627783,Siakam,P. Siakam,-148,210,26,Made,1,9,7,16,h,Siakam 26' 3PT Jump Shot (3 PTS) (Achiuwa 1 AST),Made Shot,Jump Shot,1,0
13,22,PT09M40.00S,1,1610612752,NYK,1629628,Barrett,R. Barrett,-233,136,27,Made,1,9,10,19,v,Barrett 27' 3PT Jump Shot (7 PTS) (Grimes 1 AST),Made Shot,Jump Shot,1,0
14,24,PT09M23.00S,1,1610612752,NYK,1629656,Grimes,Q. Grimes,0,0,0,,0,,,0,v,Grimes P.FOUL (P1.T1) (M.Lindsay),Foul,Personal,1,0
15,26,PT09M14.00S,1,1610612761,TOR,1627783,Siakam,P. Siakam,-64,85,11,Missed,1,,,0,h,MISS Siakam 11' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,0
16,27,PT09M11.00S,1,1610612752,NYK,203944,Randle,J. Randle,0,0,0,,0,,,0,v,Randle REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
17,28,PT09M04.00S,1,1610612752,NYK,203944,Randle,J. Randle,65,122,14,Missed,1,,,0,v,MISS Randle 14' Turnaround Fadeaway Shot,Missed Shot,Turnaround Fadeaway shot,1,0
18,29,PT09M02.00S,1,1610612761,TOR,1630173,Achiuwa,P. Achiuwa,0,0,0,,0,,,0,h,Achiuwa REBOUND (Off:1 Def:1),Rebound,Unknown,1,0
19,30,PT08M55.00S,1,1610612761,TOR,1627832,VanVleet,F. VanVleet,20,12,2,Made,1,11,10,21,h,VanVleet 2' Running Layup (5 PTS),Made Shot,Running Layup Shot,1,0
20,31,PT08M43.00S,1,1610612752,NYK,1628973,Brunson,J. Brunson,-22,11,2,Missed,1,,,0,v,MISS Brunson 2' Driving Finger Roll Layup,Missed Shot,Driving Finger Roll Layup Shot,1,0
