actionId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue
1,0,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (7:40 PM EST),period,start,0,0
2,1,PT12M00.00S,1,1610612737,ATL,2730,Howard,D. Howard,0,0,0,,0,0,0,0,h,Jump Ball Howard vs. Jokic: Tip to,Jump Ball,,1,0
3,2,PT11M48.00S,1,1610612737,ATL,2730,Howard,D. Howard,0,0,0,,0,0,0,0,h,Howard P.FOUL (P1.T1) (S.Wall),Foul,Personal,1,0
4,3,PT11M36.00S,1,1610612743,DEN,203999,Jokic,N. Jokic,4,165,17,Missed,1,0,0,0,v,MISS Jokic 17' Jump Shot,Missed Shot,Jump Shot,1,0
5,4,PT11M35.00S,1,0,,1610612743,,,0,0,0,,0,0,0,0,v,Nuggets Rebound,Rebound,Unknown,0,0
6,5,PT11M35.00S,1,1610612737,ATL,203145,Bazemore,K. Bazemore,0,0,0,,0,0,0,0,h,Bazemore L.B.FOUL (P1.T2) (E.Malloy),Foul,Loose Ball,1,0
7,6,PT11M29.00S,1,1610612743,DEN,203914,Harris,G. Harris,0,0,0,,0,0,0,0,v,Harris Bad Pass Turnover (P1.T1),Turnover,Bad Pass,1,0
8,6,PT11M29.00S,1,1610612737,ATL,203145,Bazemore,K. Bazemore,0,0,0,,0,0,0,0,h,Bazemore STEAL (1 STL),,,1,0
9,7,PT11M20.00S,1,1610612737,ATL,203145,Bazemore,K. Bazemore,236,2,24,Made,1,3,0,3,h,Bazemore 24' 3PT Jump Shot (3 PTS) (Hardaway Jr. 1 AST),Made Shot,Jump Shot,1,0
10,9,PT11M06.00S,1,1610612743,DEN,201163,Chandler,W. Chandler,0,0,0,,0,0,0,0,v,Chandler Bad Pass Turnover (P1.T2),Turnover,Bad Pass,1,0
11,9,PT11M06.00S,1,1610612737,ATL,203501,Hardaway Jr.,T. Hardaway Jr.,0,0,0,,0,0,0,0,h,Hardaway Jr. STEAL (1 STL),,,1,0
12,11,PT10M52.00S,1,1610612737,ATL,203145,Bazemore,K. Bazemore,238,11,24,Made,1,6,0,6,h,Bazemore 24' 3PT Jump Shot (6 PTS) (Millsap 1 AST),Made Shot,Jump Shot,1,0
13,12,PT10M41.00S,1,1610612743,DEN,201163,Chandler,W. Chandler,-22,249,25,Missed,1,0,0,0,v,MISS Chandler 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,0
14,13,PT10M40.00S,1,0,,1610612737,,,0,0,0,,0,0,0,0,h,HAWKS Rebound,Rebound,Unknown,0,0
15,15,PT10M24.00S,1,1610612737,ATL,2730,Howard,D. Howard,-25,52,6,Missed,1,0,0,0,h,MISS Howard 6' Turnaround Hook Shot,Missed Shot,Turnaround Hook Shot,1,0
16,16,PT10M21.00S,1,1610612743,DEN,201163,Chandler,W. Chandler,0,0,0,,0,0,0,0,v,Chandler REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
17,17,PT10M10.00S,1,1610612743,DEN,203999,Jokic,N. Jokic,238,36,24,Missed,1,0,0,0,v,MISS Jokic 24' 3PT Jump Shot,Missed Shot,Jump Shot,1,0
18,18,PT10M08.00S,1,1610612737,ATL,200794,Millsap,P. Millsap,0,0,0,,0,0,0,0,h,Millsap REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
19,19,PT10M00.00S,1,1610612737,ATL,200794,Millsap,P. Millsap,-4,3,1,Missed,1,0,0,0,h,MISS Millsap 1' Driving Layup,Missed Shot,Driving Layup Shot,1,0
20,20,PT09M58.00S,1,1610612743,DEN,201163,Chandler,W. Chandler,0,0,0,,0,0,0,0,v,Chandler REBOUND (Off:0 Def:2),Rebound,Unknown,1,0
21,21,PT09M52.00S,1,1610612743,DEN,203999,Jokic,N. Jokic,4,51,5,Made,1,6,2,8,v,Jokic 5' Floating Jump Shot (2 PTS) (Faried 1 AST),Made Shot,Floating Jump shot,1,0
22,22,PT09M38.00S,1,1610612737,ATL,203471,Schroder,D. Schroder,174,65,19,Made,1,8,2,10,h,Schroder 19' Pullup Jump Shot (2 PTS),Made Shot,Pullup Jump shot,1,0
23,23,PT09M21.00S,1,1610612743,DEN,201163,Chandler,W. Chandler,0,1,0,Made,1,8,4,12,v,Chandler  Driving Dunk (2 PTS) (Harris 1 AST),Made Shot,Driving Dunk Shot,1,0
24,24,PT09M03.00S,1,1610612737,ATL,203471,Schroder,D. Schroder,-104,144,18,Made,1,10,4,14,h,Schroder 18' Pullup Jump Shot (4 PTS),Made Shot,Pullup Jump shot,1,0
25,25,PT08M43.00S,1,1610612743,DEN,201163,Chandler,W. Chandler,12,124,12,Made,1,10,6,16,v,Chandler 12' Fadeaway Jumper (4 PTS),Made Shot,Fadeaway Jump Shot,1,0
26,26,PT08M43.00S,1,1610612737,ATL,203145,Bazemore,K. Bazemore,0,0,0,,0,0,0,0,h,Bazemore S.FOUL (P2.T3) (S.Wall),Foul,Shooting,1,0
27,27,PT08M43.00S,1,1610612743,DEN,201163,Chandler,W. Chandler,0,0,0,,0,10,7,17,v,Chandler Free Throw 1 of 1 (5 PTS),Free Throw,Free Throw 1 of 1,0,0
28,29,PT08M32.00S,1,1610612737,ATL,203145,Bazemore,K. Bazemore,2,82,8,Missed,1,0,0,0,h,MISS Bazemore 8' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,0
29,31,PT08M31.00S,1,1610612737,ATL,2730,Howard,D. Howard,0,0,0,,0,0,0,0,h,Howard REBOUND (Off:1 Def:0),Rebound,Unknown,1,0
30,30,PT08M31.00S,1,1610612737,ATL,2730,Howard,D. Howard,19,7,2,Missed,1,0,0,0,h,MISS Howard 2' Tip Layup Shot,Missed Shot,Tip Layup Shot,1,0
31,32,PT08M29.00S,1,1610612743,DEN,203999,Jokic,N. Jokic,0,0,0,,0,0,0,0,v,Jokic REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
32,33,PT08M23.00S,1,1610612743,DEN,2749,Nelson,J. Nelson,0,0,0,,0,0,0,0,v,Nelson Bad Pass Turnover (P1.T3),Turnover,Bad Pass,1,0
33,33,PT08M23.00S,1,1610612737,ATL,203471,Schroder,D. Schroder,0,0,0,,0,0,0,0,h,Schroder STEAL (1 STL),,,1,0
34,34,PT08M16.00S,1,1610612737,ATL,203145,Bazemore,K. Bazemore,212,-1,21,Missed,1,0,0,0,h,MISS Bazemore 21' Running Jump Shot,Missed Shot,Running Jump Shot,1,0
35,35,PT08M14.00S,1,1610612737,ATL,2730,Howard,D. Howard,0,0,0,,0,0,0,0,h,Howard REBOUND (Off:2 Def:0),Rebound,Unknown,1,0
36,36,PT08M14.00S,1,1610612743,DEN,202702,Faried,K. Faried,0,0,0,,0,0,0,0,v,Faried S.FOUL (P1.T1) (S.Wall),Foul,Shooting,1,0
37,37,PT08M14.00S,1,1610612737,ATL,2730,Howard,D. Howard,0,0,0,,0,0,0,0,h,MISS Howard Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,0,0
38,38,PT08M14.00S,1,0,,1610612737,,,0,0,0,,0,0,0,0,h,HAWKS Rebound,Rebound,Normal Rebound,0,0
39,39,PT08M14.00S,1,1610612737,ATL,2730,Howard,D. Howard,0,0,0,,0,11,7,18,h,Howard Free Throw 2 of 2 (1 PTS),Free Throw,Free Throw 2 of 2,0,0
40,42,PT08M02.00S,1,1610612743,DEN,203914,Harris,G. Harris,240,61,25,Missed,1,0,0,0,v,MISS Harris 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,0
41,43,PT07M59.00S,1,1610612737,ATL,203471,Schroder,D. Schroder,0,0,0,,0,0,0,0,h,Schroder REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
42,44,PT07M46.00S,1,1610612737,ATL,2730,Howard,D. Howard,0,1,0,Made,1,13,7,20,h,Howard  Alley Oop Dunk (3 PTS) (Millsap 2 AST),Made Shot,Alley Oop Dunk Shot,1,0
43,45,PT07M23.00S,1,1610612743,DEN,202702,Faried,K. Faried,-17,51,5,Missed,1,0,0,0,v,MISS Faried 5' Floating Jump Shot,Missed Shot,Floating Jump shot,1,0
44,47,PT07M22.00S,1,1610612743,DEN,203999,Jokic,N. Jokic,0,0,0,,0,0,0,0,v,Jokic REBOUND (Off:1 Def:1),Rebound,Unknown,1,0
45,46,PT07M22.00S,1,1610612743,DEN,203999,Jokic,N. Jokic,13,5,1,Missed,1,0,0,0,v,MISS Jokic 1' Tip Layup Shot,Missed Shot,Tip Layup Shot,1,0
46,49,PT07M20.00S,1,1610612743,DEN,203999,Jokic,N. Jokic,0,0,0,,0,0,0,0,v,Jokic REBOUND (Off:2 Def:1),Rebound,Unknown,1,0
47,48,PT07M20.00S,1,1610612743,DEN,203999,Jokic,N. Jokic,4,2,0,Made,1,13,9,22,v,Jokic  Tip Layup Shot (4 PTS),Made Shot,Tip Layup Shot,1,0
48,50,PT07M01.00S,1,1610612737,ATL,2730,Howard,D. Howard,0,1,0,Made,1,15,9,24,h,Howard  Dunk (5 PTS) (Bazemore 1 AST),Made Shot,Dunk Shot,1,0
49,52,PT06M48.00S,1,1610612743,DEN,203914,Harris,G. Harris,-225,67,0,Missed,1,0,0,0,v,MISS Harris  3PT Jump Shot,Missed Shot,Jump Shot,1,0
50,53,PT06M47.00S,1,1610612743,DEN,202702,Faried,K. Faried,0,0,0,,0,0,0,0,v,Faried REBOUND (Off:1 Def:0),Rebound,Unknown,1,0
51,54,PT06M42.00S,1,1610612743,DEN,202702,Faried,K. Faried,79,51,9,Missed,1,0,0,0,v,MISS Faried 9' Pullup Bank Shot,Missed Shot,Pullup Bank shot,1,0
52,57,PT06M39.00S,1,1610612743,DEN,203999,Jokic,N. Jokic,0,0,0,,0,0,0,0,v,Jokic REBOUND (Off:3 Def:1),Rebound,Unknown,1,0
53,56,PT06M39.00S,1,1610612743,DEN,203999,Jokic,N. Jokic,4,2,0,Missed,1,0,0,0,v,MISS Jokic  Tip Layup Shot,Missed Shot,Tip Layup Shot,1,0
54,59,PT06M38.00S,1,1610612743,DEN,203999,Jokic,N. Jokic,0,0,0,,0,0,0,0,v,Jokic REBOUND (Off:4 Def:1),Rebound,Unknown,1,0
55,58,PT06M38.00S,1,1610612743,DEN,203999,Jokic,N. Jokic,-6,-1,1,Missed,1,0,0,0,v,MISS Jokic 1' Tip Layup Shot,Missed Shot,Tip Layup Shot,1,0
56,61,PT06M37.00S,1,1610612743,DEN,203999,Jokic,N. Jokic,0,0,0,,0,0,0,0,v,Jokic REBOUND (Off:5 Def:1),Rebound,Unknown,1,0
