actionId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue
1,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (10:11 PM EST),period,start,0,0
2,4,PT12M00.00S,1,1610612744,GSW,1626172,Looney,K. Looney,0,0,0,,0,,,0,h,Jump Ball Looney vs. Adebayo: Tip to Herro,Jump Ball,,1,0
3,7,PT11M41.00S,1,1610612748,MIA,1628389,Adebayo,B. Adebayo,53,48,7,Missed,1,,,0,v,MISS Adebayo 7' Hook Shot,Missed Shot,Hook Shot,1,2
4,8,PT11M34.00S,1,1610612744,GSW,1626172,Looney,K. Looney,0,0,0,,0,,,0,h,Looney REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
5,9,PT11M19.00S,1,1610612744,GSW,201939,Curry,S. Curry,21,264,26,Missed,1,,,0,h,MISS Curry 26' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,3
6,10,PT11M15.00S,1,1610612748,MIA,1628389,Adebayo,B. Adebayo,0,0,0,,0,,,0,v,Adebayo REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
7,11,PT11M09.00S,1,1610612748,MIA,1628389,Adebayo,B. Adebayo,45,62,8,Missed,1,,,0,v,MISS Adebayo 8' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2
8,12,PT11M06.00S,1,1610612744,GSW,1630228,Kuminga,J. Kuminga,0,0,0,,0,,,0,h,Kuminga REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
9,13,PT11M00.00S,1,1610612744,GSW,1630228,Kuminga,J. Kuminga,0,0,0,,0,,,0,h,Kuminga Bad Pass Turnover (P1.T1),Turnover,Bad Pass,1,0
10,13,PT11M00.00S,1,1610612748,MIA,1629312,Highsmith,H. Highsmith,0,0,0,,0,,,0,v,Highsmith STEAL (1 STL),,,1,0
11,15,PT10M53.00S,1,1610612748,MIA,1629312,Highsmith,H. Highsmith,21,61,6,Missed,1,,,0,v,MISS Highsmith 6' Running Layup,Missed Shot,Running Layup Shot,1,2
12,15,PT10M53.00S,1,1610612744,GSW,201939,Curry,S. Curry,0,0,0,,0,,,0,h,Curry BLOCK (1 BLK),,,1,2
13,16,PT10M51.00S,1,1610612744,GSW,201939,Curry,S. Curry,0,0,0,,0,,,0,h,Curry REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
14,17,PT10M49.00S,1,1610612744,GSW,1630228,Kuminga,J. Kuminga,6,11,1,Made,1,2,0,2,h,Kuminga 1' Running Dunk (2 PTS) (Thompson 1 AST),Made Shot,Running Dunk Shot,1,2
15,19,PT10M33.00S,1,1610612748,MIA,1628389,Adebayo,B. Adebayo,13,105,11,Made,1,2,2,4,v,Adebayo 11' Floating Jump Shot (2 PTS) (Herro 1 AST),Made Shot,Floating Jump shot,1,2
16,21,PT10M19.00S,1,1610612744,GSW,1641764,Podziemski,B. Podziemski,51,26,6,Missed,1,,,0,h,MISS Podziemski 6' Driving Hook Shot,Missed Shot,Driving Hook Shot,1,2
17,22,PT10M15.00S,1,1610612748,MIA,1629639,Herro,T. Herro,0,0,0,,0,,,0,v,Herro REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
18,23,PT09M54.00S,1,1610612748,MIA,1628389,Adebayo,B. Adebayo,14,67,7,Made,1,2,4,6,v,Adebayo 7' Turnaround Fadeaway (4 PTS),Made Shot,Turnaround Fadeaway shot,1,2
