actionId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue
1,0,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (9:13 PM EST),period,start,0,0
2,1,PT12M00.00S,1,1610612743,DEN,201585,Koufos,K. Koufos,0,0,0,,0,,,0,h,Jump Ball Koufos vs. Tyler: Tip to Afflalo,Jump Ball,,0,0
3,2,PT11M38.00S,1,1610612743,DEN,201167,Afflalo,A. Afflalo,36,45,6,Missed,1,,,0,h,MISS Afflalo 6' Running Jump Shot,Missed Shot,Running Jump Shot,0,0
4,3,PT11M36.00S,1,1610612743,DEN,201167,Afflalo,A. Afflalo,0,0,0,,0,,,0,h,Afflalo REBOUND (Off:1 Def:0),Rebound,Unknown,0,0
5,4,PT11M35.00S,1,1610612743,DEN,201167,Afflalo,A. Afflalo,18,78,8,Missed,1,,,0,h,MISS Afflalo 8' Jump Shot,Missed Shot,Jump Shot,0,0
6,4,PT11M35.00S,1,1610612744,GSW,202719,Tyler,J. Tyler,0,0,0,,0,,,0,v,Tyler BLOCK (1 BLK),,,0,0
7,5,PT11M35.00S,1,0,,1610612743,,,0,0,0,,0,,,0,h,NUGGETS Rebound,Rebound,Unknown,0,0
8,7,PT11M23.00S,1,1610612743,DEN,202702,Faried,K. Faried,50,12,5,Missed,1,,,0,h,MISS Faried 5' Jump Shot,Missed Shot,Jump Shot,0,0
9,9,PT11M22.00S,1,1610612743,DEN,201585,Koufos,K. Koufos,0,0,0,,0,,,0,h,Koufos REBOUND (Off:1 Def:0),Rebound,Unknown,0,0
10,8,PT11M22.00S,1,1610612743,DEN,201585,Koufos,K. Koufos,7,15,2,Missed,1,,,0,h,MISS Koufos 2' Tip Shot,Missed Shot,Tip Shot,0,0
11,10,PT11M21.00S,1,1610612743,DEN,202702,Faried,K. Faried,0,0,0,,0,,,0,h,Faried REBOUND (Off:1 Def:0),Rebound,Unknown,0,0
12,11,PT11M20.00S,1,1610612743,DEN,202702,Faried,K. Faried,-21,3,2,Missed,1,,,0,h,MISS Faried 2' Hook Shot,Missed Shot,Hook Shot,0,0
13,11,PT11M20.00S,1,1610612744,GSW,202724,Jenkins,C. Jenkins,0,0,0,,0,,,0,v,Jenkins BLOCK (1 BLK),,,0,0
14,12,PT11M19.00S,1,0,,1610612743,,,0,0,0,,0,,,0,h,NUGGETS Rebound,Rebound,Unknown,0,0
15,14,PT11M06.00S,1,1610612743,DEN,201568,Gallinari,D. Gallinari,-27,11,3,Made,1,2,0,2,h,Gallinari 3' Driving Layup (2 PTS),Made Shot,Driving Layup Shot,0,0
16,15,PT10M50.00S,1,1610612744,GSW,2748,Wright,D. Wright,-231,58,24,Missed,1,,,0,v,MISS D. Wright 24' 3PT Jump Shot,Missed Shot,Jump Shot,0,0
17,16,PT10M49.00S,1,1610612743,DEN,201167,Afflalo,A. Afflalo,0,0,0,,0,,,0,h,Afflalo REBOUND (Off:1 Def:1),Rebound,Unknown,0,0
18,17,PT10M40.00S,1,1610612743,DEN,201167,Afflalo,A. Afflalo,-8,254,25,Missed,1,,,0,h,MISS Afflalo 25' 3PT Jump Shot,Missed Shot,Jump Shot,0,0
19,18,PT10M38.00S,1,1610612743,DEN,201585,Koufos,K. Koufos,0,0,0,,0,,,0,h,Koufos REBOUND (Off:2 Def:0),Rebound,Unknown,0,0
20,19,PT10M28.00S,1,1610612743,DEN,201951,Lawson,T. Lawson,230,30,0,Made,1,5,0,5,h,Lawson 3PT Jump Shot (3 PTS) (Gallinari 1 AST),Made Shot,Jump Shot,0,0
21,20,PT10M07.00S,1,1610612744,GSW,101135,Lee,D. Lee,-161,14,16,Missed,1,,,0,v,MISS Lee 16' Jump Shot,Missed Shot,Jump Shot,0,0
22,21,PT10M06.00S,1,1610612743,DEN,201167,Afflalo,A. Afflalo,0,0,0,,0,,,0,h,Afflalo REBOUND (Off:1 Def:2),Rebound,Unknown,0,0
23,22,PT09M58.00S,1,1610612743,DEN,202702,Faried,K. Faried,26,30,4,Made,1,7,0,7,h,Faried 4' Jump Hook Shot (2 PTS) (Afflalo 1 AST),Made Shot,Jump Hook Shot,0,0
24,23,PT09M40.00S,1,1610612744,GSW,202691,Thompson,K. Thompson,147,140,20,Missed,1,,,0,v,MISS Thompson 20' Jump Shot,Missed Shot,Jump Shot,0,0
25,24,PT09M39.00S,1,1610612743,DEN,202702,Faried,K. Faried,0,0,0,,0,,,0,h,Faried REBOUND (Off:1 Def:1),Rebound,Unknown,0,0
26,25,PT09M31.00S,1,1610612743,DEN,201167,Afflalo,A. Afflalo,-15,85,9,Made,1,9,0,9,h,Afflalo 9' Turnaround Fadeaway (2 PTS),Made Shot,Turnaround Fadeaway shot,0,0
27,26,PT09M31.00S,1,1610612744,GSW,2748,Wright,D. Wright,0,0,0,,0,,,0,v,D. Wright S.FOUL (P1.T1),Foul,Shooting,0,0
28,27,PT09M31.00S,1,1610612743,DEN,201167,Afflalo,A. Afflalo,0,0,0,,0,10,0,10,h,Afflalo Free Throw 1 of 1 (3 PTS),Free Throw,Free Throw 1 of 1,0,0
29,29,PT09M15.00S,1,1610612744,GSW,101135,Lee,D. Lee,10,56,6,Made,1,10,2,12,v,Lee 6' Running Jump Shot (2 PTS),Made Shot,Running Jump Shot,0,0
30,30,PT09M15.00S,1,1610612743,DEN,201951,Lawson,T. Lawson,0,0,0,,0,,,0,h,Lawson S.FOUL (P1.T1),Foul,Shooting,0,0
31,31,PT09M15.00S,1,1610612744,GSW,101135,Lee,D. Lee,0,0,0,,0,,,0,v,MISS Lee Free Throw 1 of 1,Free Throw,Free Throw 1 of 1,0,0
32,33,PT09M13.00S,1,1610612743,DEN,202702,Faried,K. Faried,0,0,0,,0,,,0,h,Faried REBOUND (Off:1 Def:2),Rebound,Unknown,0,0
33,34,PT09M05.00S,1,1610612743,DEN,202702,Faried,K. Faried,2,0,0,Made,1,12,2,14,h,Faried Slam Dunk (4 PTS) (Lawson 1 AST),Made Shot,Slam Dunk Shot,0,0
34,35,PT08M45.00S,1,1610612744,GSW,202691,Thompson,K. Thompson,0,0,0,,0,,,0,v,Thompson Bad Pass Turnover (P1.T1),Turnover,Bad Pass,0,0
35,35,PT08M45.00S,1,1610612743,DEN,202702,Faried,K. Faried,0,0,0,,0,,,0,h,Faried STEAL (1 STL),,,0,0
36,36,PT08M43.00S,1,1610612744,GSW,202691,Thompson,K. Thompson,0,0,0,,0,,,0,v,Thompson S.FOUL (P1.T2),Foul,Shooting,0,0
37,37,PT08M43.00S,1,1610612743,DEN,202702,Faried,K. Faried,0,0,0,,0,13,2,15,h,Faried Free Throw 1 of 2 (5 PTS),Free Throw,Free Throw 1 of 2,0,0
38,39,PT08M43.00S,1,1610612743,DEN,202702,Faried,K. Faried,0,0,0,,0,14,2,16,h,Faried Free Throw 2 of 2 (6 PTS),Free Throw,Free Throw 2 of 2,0,0
39,41,PT08M38.00S,1,0,,1610612744,,,0,0,0,,0,,,0,v,Warriors Timeout: Regular (Reg.1 Short 0),Timeout,Regular,0,0
40,43,PT08M27.00S,1,1610612744,GSW,2748,Wright,D. Wright,-198,30,20,Missed,1,,,0,v,MISS D. Wright 20' Jump Shot,Missed Shot,Jump Shot,0,0
41,44,PT08M26.00S,1,1610612743,DEN,201568,Gallinari,D. Gallinari,0,0,0,,0,,,0,h,Gallinari REBOUND (Off:0 Def:1),Rebound,Unknown,0,0
42,45,PT08M09.00S,1,1610612743,DEN,201585,Koufos,K. Koufos,20,0,2,Missed,1,,,0,h,MISS Koufos 2' Reverse Layup,Missed Shot,Reverse Layup Shot,0,0
43,46,PT08M08.00S,1,1610612744,GSW,202719,Tyler,J. Tyler,0,0,0,,0,,,0,v,Tyler REBOUND (Off:0 Def:1),Rebound,Unknown,0,0
44,47,PT07M57.00S,1,1610612744,GSW,202724,Jenkins,C. Jenkins,18,0,2,Missed,1,,,0,v,MISS Jenkins 2' Driving Layup,Missed Shot,Driving Layup Shot,0,0
45,48,PT07M57.00S,1,1610612743,DEN,202702,Faried,K. Faried,0,0,0,,0,,,0,h,Faried REBOUND (Off:1 Def:3),Rebound,Unknown,0,0
46,49,PT07M54.00S,1,1610612743,DEN,201167,Afflalo,A. Afflalo,13,-5,1,Made,1,16,2,18,h,Afflalo 1' Layup (5 PTS) (Gallinari 2 AST),Made Shot,Layup Shot,0,0
47,50,PT07M54.00S,1,1610612744,GSW,202691,Thompson,K. Thompson,0,0,0,,0,,,0,v,Thompson S.FOUL (P2.T3),Foul,Shooting,0,0
48,51,PT07M54.00S,1,1610612743,DEN,201167,Afflalo,A. Afflalo,0,0,0,,0,17,2,19,h,Afflalo Free Throw 1 of 1 (6 PTS),Free Throw,Free Throw 1 of 1,0,0
49,53,PT07M43.00S,1,1610612744,GSW,101135,Lee,D. Lee,0,0,0,,0,,,0,v,Lee OFF.Foul (P1),Foul,Offensive,0,0
50,54,PT07M43.00S,1,1610612744,GSW,101135,Lee,D. Lee,0,0,0,,0,,,0,v,Lee Foul Turnover (P1.T2),Turnover,Foul,0,0
51,56,PT07M28.00S,1,1610612743,DEN,201951,Lawson,T. Lawson,0,0,0,,0,,,0,h,Lawson OFF.Foul (P2),Foul,Offensive,0,0
52,57,PT07M28.00S,1,1610612743,DEN,201951,Lawson,T. Lawson,0,0,0,,0,,,0,h,Lawson Foul Turnover (P1.T1),Turnover,Foul,0,0
53,58,PT07M28.00S,1,1610612744,GSW,202691,Thompson,K. Thompson,0,0,0,,0,,,0,v,SUB: Rush FOR Thompson,Substitution,,0,0
54,59,PT07M28.00S,1,1610612743,DEN,201951,Lawson,T. Lawson,0,0,0,,0,,,0,h,SUB: Miller FOR Lawson,Substitution,,0,0
55,60,PT07M14.00S,1,1610612744,GSW,2748,Wright,D. Wright,-223,1,0,Made,1,17,5,22,v,D. Wright 3PT Jump Shot (3 PTS) (Jenkins 1 AST),Made Shot,Jump Shot,0,0
56,61,PT06M57.00S,1,1610612743,DEN,1889,Miller,A. Miller,10,12,2,Made,1,19,5,24,h,Miller 2' Driving Finger Roll Layup (2 PTS),Made Shot,Driving Finger Roll Layup Shot,0,0
57,62,PT06M40.00S,1,1610612744,GSW,202724,Jenkins,C. Jenkins,-168,89,19,Made,1,19,7,26,v,Jenkins 19' Jump Shot (2 PTS) (Lee 1 AST),Made Shot,Jump Shot,0,0
