actionId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue
1,0,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (5:36 PM EST),period,start,0,0
2,1,PT12M00.00S,1,1610612737,ATL,2746,Smith,J. Smith,0,0,0,,0,,,0,h,Jump Ball Jos. Smith vs. Thomas: Tip to Bibby,Jump Ball,,0,0
3,2,PT11M36.00S,1,1610612737,ATL,2207,Johnson,J. Johnson,-177,181,25,Missed,1,,,0,h,MISS Johnson 25' 3PT Jump Shot,Missed Shot,Jump Shot,0,0
4,3,PT11M35.00S,1,1610612737,ATL,101107,Williams,M. Williams,0,0,0,,0,,,0,h,Williams REBOUND (Off:1 Def:0),Rebound,Unknown,0,0
5,4,PT11M35.00S,1,1610612749,MIL,703,Thomas,K. Thomas,0,0,0,,0,,,0,v,Thomas S.FOUL (P1.T1),Foul,Shooting,0,0
6,5,PT11M35.00S,1,1610612737,ATL,101107,Williams,M. Williams,0,0,0,,0,1,0,1,h,Williams Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,0,0
7,7,PT11M35.00S,1,1610612737,ATL,101107,Williams,M. Williams,0,0,0,,0,2,0,2,h,Williams Free Throw 2 of 2 (2 PTS),Free Throw,Free Throw 2 of 2,0,0
8,9,PT11M20.00S,1,1610612749,MIL,2422,Salmons,J. Salmons,18,1,2,Missed,1,,,0,v,MISS Salmons 2' Driving Layup,Missed Shot,Driving Layup Shot,0,0
9,10,PT11M19.00S,1,1610612737,ATL,201143,Horford,A. Horford,0,0,0,,0,,,0,h,Horford REBOUND (Off:0 Def:1),Rebound,Unknown,0,0
10,11,PT11M09.00S,1,1610612737,ATL,2746,Smith,J. Smith,-23,3,2,Missed,1,,,0,h,MISS Jos. Smith 2' Driving Layup,Missed Shot,Driving Layup Shot,0,0
11,12,PT11M08.00S,1,1610612749,MIL,703,Thomas,K. Thomas,0,0,0,,0,,,0,v,Thomas REBOUND (Off:0 Def:1),Rebound,Unknown,0,0
12,13,PT10M53.00S,1,1610612749,MIL,2422,Salmons,J. Salmons,-7,0,1,Made,1,2,2,4,v,Salmons 1' Driving Layup (2 PTS),Made Shot,Driving Layup Shot,0,0
13,15,PT10M32.00S,1,1610612737,ATL,201143,Horford,A. Horford,-130,113,17,Made,1,4,2,6,h,Horford 17' Jump Shot (2 PTS) (Bibby 1 AST),Made Shot,Jump Shot,0,0
14,16,PT10M05.00S,1,1610612749,MIL,2422,Salmons,J. Salmons,144,214,26,Missed,1,,,0,v,MISS Salmons 26' 3PT Jump Shot,Missed Shot,Jump Shot,0,0
15,17,PT10M04.00S,1,1610612737,ATL,2746,Smith,J. Smith,0,0,0,,0,,,0,h,Jos. Smith REBOUND (Off:0 Def:1),Rebound,Unknown,0,0
16,18,PT10M01.00S,1,1610612737,ATL,201143,Horford,A. Horford,0,0,0,Made,1,6,2,8,h,Horford Dunk (4 PTS) (Jos. Smith 1 AST),Made Shot,Dunk Shot,0,0
17,19,PT09M33.00S,1,1610612749,MIL,201943,Jennings,B. Jennings,-11,94,9,Made,1,6,4,10,v,Jennings 9' Running Jump Shot (2 PTS),Made Shot,Running Jump Shot,0,0
18,20,PT09M12.00S,1,1610612737,ATL,201143,Horford,A. Horford,4,184,18,Missed,1,,,0,h,MISS Horford 18' Jump Shot,Missed Shot,Jump Shot,0,0
19,21,PT09M11.00S,1,1610612749,MIL,2422,Salmons,J. Salmons,0,0,0,,0,,,0,v,Salmons REBOUND (Off:0 Def:1),Rebound,Unknown,0,0
20,22,PT09M01.00S,1,1610612737,ATL,2207,Johnson,J. Johnson,0,0,0,,0,,,0,h,Johnson P.FOUL (P1.T1),Foul,Personal,0,0
21,23,PT08M50.00S,1,1610612749,MIL,201943,Jennings,B. Jennings,-67,123,14,Missed,1,,,0,v,MISS Jennings 14' Fadeaway Jumper,Missed Shot,Fadeaway Jump Shot,0,0
22,25,PT08M48.00S,1,1610612749,MIL,201601,Mbah a Moute,L. Mbah a Moute,0,0,0,,0,,,0,v,Mbah a Moute REBOUND (Off:1 Def:0),Rebound,Unknown,0,0
23,24,PT08M48.00S,1,1610612749,MIL,201601,Mbah a Moute,L. Mbah a Moute,0,0,0,Made,1,6,6,12,v,Mbah a Moute Putback Layup (2 PTS),Made Shot,Putback Layup Shot,0,0
24,26,PT08M35.00S,1,1610612737,ATL,2746,Smith,J. Smith,-43,61,7,Made,1,8,6,14,h,Jos. Smith 7' Driving Jump Shot (2 PTS),Made Shot,Driving Jump shot,0,0
25,27,PT08M23.00S,1,1610612749,MIL,703,Thomas,K. Thomas,177,47,18,Missed,1,,,0,v,MISS Thomas 18' Jump Shot,Missed Shot,Jump Shot,0,0
26,28,PT08M22.00S,1,1610612737,ATL,201143,Horford,A. Horford,0,0,0,,0,,,0,h,Horford REBOUND (Off:0 Def:2),Rebound,Unknown,0,0
27,29,PT08M06.00S,1,1610612737,ATL,101107,Williams,M. Williams,-18,1,2,Made,1,10,6,16,h,Williams 2' Driving Layup (4 PTS) (Jos. Smith 2 AST),Made Shot,Driving Layup Shot,0,0
28,30,PT07M51.00S,1,1610612749,MIL,2422,Salmons,J. Salmons,0,0,0,,0,,,0,v,Salmons Bad Pass Turnover (P1.T1),Turnover,Bad Pass,0,0
29,30,PT07M51.00S,1,1610612737,ATL,101107,Williams,M. Williams,0,0,0,,0,,,0,h,Williams STEAL (1 STL),,,0,0
30,31,PT07M47.00S,1,1610612737,ATL,201143,Horford,A. Horford,0,0,0,Made,1,12,6,18,h,Horford Running Dunk (6 PTS) (Williams 1 AST),Made Shot,Running Dunk Shot,0,0
31,32,PT07M34.00S,1,1610612749,MIL,2568,Delfino,C. Delfino,-228,12,0,Missed,1,,,0,v,MISS Delfino 3PT Jump Shot,Missed Shot,Jump Shot,0,0
32,33,PT07M33.00S,1,1610612737,ATL,2746,Smith,J. Smith,0,0,0,,0,,,0,h,Jos. Smith REBOUND (Off:0 Def:2),Rebound,Unknown,0,0
33,34,PT07M18.00S,1,1610612737,ATL,2746,Smith,J. Smith,9,50,5,Missed,1,,,0,h,MISS Jos. Smith 5' Hook Shot,Missed Shot,Hook Shot,0,0
