actionId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue
1,0,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (4:21 PM EST),period,start,0,0
2,1,PT12M00.00S,1,1610612763,MEM,2200,Gasol,P. Gasol,0,0,0,,0,,,0,h,Jump Ball Gasol vs. Okur: Tip to Battier,Jump Ball,,0,0
3,2,PT11M43.00S,1,1610612762,UTA,2246,Okur,M. Okur,0,0,0,,0,,,0,v,Okur Violation:Kicked Ball,Violation,Kicked Ball,0,0
4,3,PT11M38.00S,1,1610612763,MEM,224,Jones,E. Jones,-197,94,22,Missed,1,,,0,h,MISS E. Jones 22' Jump Shot,Missed Shot,Jump Shot,0,0
5,4,PT11M36.00S,1,1610612762,UTA,2246,Okur,M. Okur,0,0,0,,0,,,0,v,Okur REBOUND (Off:0 Def:1),Rebound,Unknown,0,0
6,5,PT11M27.00S,1,1610612762,UTA,2430,Boozer,C. Boozer,0,0,0,Missed,1,,,0,v,MISS Boozer Layup,Missed Shot,Layup Shot,0,0
7,5,PT11M27.00S,1,1610612763,MEM,2200,Gasol,P. Gasol,0,0,0,,0,,,0,h,Gasol BLOCK (1 BLK),,,0,0
8,6,PT11M25.00S,1,1610612763,MEM,2054,Tsakalidis,J. Tsakalidis,0,0,0,,0,,,0,h,Tsakalidis REBOUND (Off:0 Def:1),Rebound,Unknown,0,0
9,7,PT11M19.00S,1,1610612763,MEM,224,Jones,E. Jones,233,25,0,Missed,1,,,0,h,MISS E. Jones 3PT Jump Shot,Missed Shot,Jump Shot,0,0
10,8,PT11M17.00S,1,1610612762,UTA,1905,Kirilenko,A. Kirilenko,0,0,0,,0,,,0,v,Kirilenko REBOUND (Off:0 Def:1),Rebound,Unknown,0,0
11,9,PT11M12.00S,1,1610612762,UTA,2246,Okur,M. Okur,154,72,17,Missed,1,,,0,v,MISS Okur 17' Jump Shot,Missed Shot,Jump Shot,0,0
12,10,PT11M10.00S,1,1610612763,MEM,2203,Battier,S. Battier,0,0,0,,0,,,0,h,Battier REBOUND (Off:0 Def:1),Rebound,Unknown,0,0
13,11,PT10M55.00S,1,1610612763,MEM,2054,Tsakalidis,J. Tsakalidis,0,0,0,Made,1,2,0,2,h,Tsakalidis Layup (2 PTS) (E. Jones 1 AST),Made Shot,Layup Shot,0,0
