actionId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue
1,0,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (10:49 PM EST),period,start,0,0
2,1,PT12M00.00S,1,1610612746,LAC,1882,Brand,E. Brand,0,0,0,,0,0,0,0,h,Jump Ball Brand vs. Miller: Tip to Kaman,Jump Ball,,0,0
3,2,PT11M38.00S,1,1610612746,LAC,2549,Kaman,C. Kaman,169,-6,17,Missed,1,0,0,0,h,MISS Kaman 17' Jump Shot,Missed Shot,Jump Shot,0,0
4,3,PT11M37.00S,1,1610612758,SAC,1710,Bibby,M. Bibby,0,0,0,,0,0,0,0,v,Bibby REBOUND (Off:0 Def:1),Rebound,Unknown,0,0
5,4,PT11M24.00S,1,1610612758,SAC,1903,Thomas,K. Thomas,-48,64,8,Missed,1,0,0,0,v,MISS Thomas 8' Jump Shot,Missed Shot,Jump Shot,0,0
6,5,PT11M22.00S,1,1610612746,LAC,2549,Kaman,C. Kaman,0,0,0,,0,0,0,0,h,Kaman REBOUND (Off:0 Def:1),Rebound,Unknown,0,0
7,6,PT11M11.00S,1,1610612746,LAC,2209,Radmanovic,V. Radmanovic,-123,229,26,Made,1,3,0,3,h,Radmanovic 26' 3PT Jump Shot (3 PTS) (Livingston 1 AST),Made Shot,Jump Shot,0,0
8,7,PT10M56.00S,1,1610612758,SAC,1802,Miller,B. Miller,41,92,10,Made,1,3,2,5,v,Miller 10' Jump Shot (2 PTS) (World Peace 1 AST),Made Shot,Jump Shot,0,0
9,8,PT10M38.00S,1,1610612746,LAC,1882,Brand,E. Brand,28,176,18,Missed,1,0,0,0,h,MISS Brand 18' Jump Shot,Missed Shot,Jump Shot,0,0
10,9,PT10M37.00S,1,1610612758,SAC,1903,Thomas,K. Thomas,0,0,0,,0,0,0,0,v,Thomas REBOUND (Off:0 Def:1),Rebound,Unknown,0,0
11,10,PT10M21.00S,1,1610612758,SAC,1719,Wells,B. Wells,128,135,19,Made,1,3,4,7,v,Wells 19' Turnaround Jump Shot (2 PTS),Made Shot,Turnaround Jump Shot,0,0
12,11,PT10M09.00S,1,1610612746,LAC,2733,Livingston,S. Livingston,-122,133,18,Missed,1,0,0,0,h,MISS Livingston 18' Jump Shot,Missed Shot,Jump Shot,0,0
13,12,PT10M09.00S,1,0,,1610612758,,,0,0,0,,0,0,0,0,v,Kings Rebound,Rebound,Unknown,0,0
14,13,PT09M49.00S,1,1610612758,SAC,1710,Bibby,M. Bibby,243,8,24,Missed,1,0,0,0,v,MISS Bibby 24' 3PT Jump Shot,Missed Shot,Jump Shot,0,0
15,14,PT09M47.00S,1,1610612746,LAC,1882,Brand,E. Brand,0,0,0,,0,0,0,0,h,Brand REBOUND (Off:0 Def:1),Rebound,Unknown,0,0
16,15,PT09M39.00S,1,1610612746,LAC,2624,Ross,Q. Ross,169,13,17,Missed,1,0,0,0,h,MISS Ross 17' Jump Shot,Missed Shot,Jump Shot,0,0
17,16,PT09M38.00S,1,1610612746,LAC,1882,Brand,E. Brand,0,0,0,,0,0,0,0,h,Brand REBOUND (Off:1 Def:1),Rebound,Unknown,0,0
18,17,PT09M33.00S,1,1610612746,LAC,2209,Radmanovic,V. Radmanovic,-192,176,26,Missed,1,0,0,0,h,MISS Radmanovic 26' 3PT Jump Shot,Missed Shot,Jump Shot,0,0
19,18,PT09M33.00S,1,0,,1610612758,,,0,0,0,,0,0,0,0,v,Kings Rebound,Rebound,Unknown,0,0
20,19,PT09M22.00S,1,1610612746,LAC,2733,Livingston,S. Livingston,0,0,0,,0,0,0,0,h,Livingston P.FOUL (P1.T1),Foul,Personal,0,0
21,20,PT09M09.00S,1,1610612758,SAC,1897,World Peace,M. World Peace,120,229,26,Missed,1,0,0,0,v,MISS World Peace 26' 3PT Jump Shot,Missed Shot,Jump Shot,0,0
22,21,PT09M07.00S,1,1610612746,LAC,2209,Radmanovic,V. Radmanovic,0,0,0,,0,0,0,0,h,Radmanovic REBOUND (Off:0 Def:1),Rebound,Unknown,0,0
23,22,PT08M54.00S,1,1610612746,LAC,1882,Brand,E. Brand,-46,133,14,Missed,1,0,0,0,h,MISS Brand 14' Jump Shot,Missed Shot,Jump Shot,0,0
24,23,PT08M53.00S,1,1610612758,SAC,1710,Bibby,M. Bibby,0,0,0,,0,0,0,0,v,Bibby REBOUND (Off:0 Def:2),Rebound,Unknown,0,0
25,24,PT08M46.00S,1,1610612758,SAC,1710,Bibby,M. Bibby,0,0,0,Missed,1,0,0,0,v,MISS Bibby  Layup,Missed Shot,Layup Shot,0,0
26,24,PT08M46.00S,1,1610612746,LAC,2624,Ross,Q. Ross,0,0,0,,0,0,0,0,h,Ross BLOCK (1 BLK),,,0,0
27,25,PT08M45.00S,1,1610612758,SAC,1903,Thomas,K. Thomas,0,0,0,,0,0,0,0,v,Thomas REBOUND (Off:1 Def:1),Rebound,Unknown,0,0
28,26,PT08M43.00S,1,1610612746,LAC,2209,Radmanovic,V. Radmanovic,0,0,0,,0,0,0,0,h,Radmanovic P.FOUL (P1.T2),Foul,Personal,0,0
