actionId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue
1,0,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (8:28 PM EST),period,start,0,0
2,1,PT12M00.00S,1,1610612748,MIA,406,O'Neal,S. O'Neal,0,0,0,,0,,,0,h,Jump Ball O'Neal vs. B. Wallace: Tip to Wade,Jump Ball,,0,0
3,2,PT11M43.00S,1,1610612748,MIA,406,O'Neal,S. O'Neal,0,0,0,Made,1,2,0,2,h,O'Neal Layup (2 PTS),Made Shot,Layup Shot,0,0
4,3,PT11M27.00S,1,1610612765,DET,1112,Wallace,B. Wallace,-46,63,8,Missed,1,,,0,v,MISS B. Wallace 8' Jump Shot,Missed Shot,Jump Shot,0,0
5,4,PT11M25.00S,1,1610612765,DET,739,Wallace,R. Wallace,0,0,0,,0,,,0,v,R. Wallace REBOUND (Off:1 Def:0),Rebound,Unknown,0,0
6,5,PT11M23.00S,1,1610612765,DET,739,Wallace,R. Wallace,0,0,0,Made,1,2,2,4,v,R. Wallace Layup (2 PTS),Made Shot,Layup Shot,0,0
7,6,PT11M07.00S,1,1610612748,MIA,406,O'Neal,S. O'Neal,0,0,0,Made,1,4,2,6,h,O'Neal Dunk (4 PTS) (E. Jones 1 AST),Made Shot,Dunk Shot,0,0
8,7,PT10M48.00S,1,1610612765,DET,2419,Prince,T. Prince,0,0,0,Made,1,4,4,8,v,Prince Layup (2 PTS) (Hamilton 1 AST),Made Shot,Layup Shot,0,0
9,8,PT10M23.00S,1,1610612748,MIA,2548,Wade,D. Wade,0,0,0,Missed,1,,,0,h,MISS Wade Driving Layup,Missed Shot,Driving Layup Shot,0,0
10,9,PT10M22.00S,1,0,,1610612748,,,0,0,0,,0,,,0,h,HEAT Rebound,Rebound,Unknown,0,0
11,10,PT10M18.00S,1,1610612765,DET,739,Wallace,R. Wallace,0,0,0,,0,,,0,v,R. Wallace S.FOUL (P1.T1),Foul,Shooting,0,0
12,11,PT10M18.00S,1,1610612748,MIA,2548,Wade,D. Wade,0,0,0,,0,,,0,h,MISS Wade Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,0,0
13,12,PT10M18.00S,1,0,,1610612748,,,0,0,0,,0,,,0,h,HEAT Rebound,Rebound,Normal Rebound,0,0
14,13,PT10M18.00S,1,1610612748,MIA,2548,Wade,D. Wade,0,0,0,,0,5,4,9,h,Wade Free Throw 2 of 2 (1 PTS),Free Throw,Free Throw 2 of 2,0,0
15,14,PT10M03.00S,1,1610612765,DET,1112,Wallace,B. Wallace,0,0,0,Made,1,5,6,11,v,B. Wallace Layup (2 PTS) (Hamilton 2 AST),Made Shot,Layup Shot,0,0
16,15,PT09M38.00S,1,1610612748,MIA,2617,Haslem,U. Haslem,149,7,15,Made,1,7,6,13,h,Haslem 15' Jump Shot (2 PTS) (D. Jones 1 AST),Made Shot,Jump Shot,0,0
17,16,PT09M12.00S,1,1610612765,DET,2419,Prince,T. Prince,143,206,25,Missed,1,,,0,v,MISS Prince 25' 3PT Jump Shot,Missed Shot,Jump Shot,0,0
18,17,PT09M10.00S,1,1610612748,MIA,224,Jones,E. Jones,0,0,0,,0,,,0,h,E. Jones REBOUND (Off:0 Def:1),Rebound,Unknown,0,0
19,18,PT09M04.00S,1,1610612748,MIA,2617,Haslem,U. Haslem,182,0,18,Missed,1,,,0,h,MISS Haslem 18' Jump Shot,Missed Shot,Jump Shot,0,0
20,18,PT09M04.00S,1,1610612765,DET,739,Wallace,R. Wallace,0,0,0,,0,,,0,v,R. Wallace BLOCK (1 BLK),,,0,0
21,19,PT09M02.00S,1,1610612765,DET,1112,Wallace,B. Wallace,0,0,0,,0,,,0,v,B. Wallace REBOUND (Off:0 Def:1),Rebound,Unknown,0,0
22,20,PT08M56.00S,1,1610612765,DET,2419,Prince,T. Prince,0,0,0,Made,1,7,8,15,v,Prince Dunk (4 PTS) (Billups 1 AST),Made Shot,Dunk Shot,0,0
23,21,PT08M36.00S,1,1610612748,MIA,406,O'Neal,S. O'Neal,0,0,0,,0,,,0,h,O'Neal OFF.Foul (P1),Foul,Offensive,0,0
24,22,PT08M36.00S,1,1610612748,MIA,406,O'Neal,S. O'Neal,0,0,0,,0,,,0,h,O'Neal Foul Turnover (P1.T1),Turnover,Foul,0,0
25,23,PT08M22.00S,1,1610612765,DET,1888,Hamilton,R. Hamilton,-23,153,15,Missed,1,,,0,v,MISS Hamilton 15' Jump Shot,Missed Shot,Jump Shot,0,0
26,24,PT08M20.00S,1,1610612748,MIA,2617,Haslem,U. Haslem,0,0,0,,0,,,0,h,Haslem REBOUND (Off:0 Def:1),Rebound,Unknown,0,0
27,25,PT08M14.00S,1,1610612748,MIA,2548,Wade,D. Wade,0,0,0,Made,1,9,8,17,h,Wade Driving Layup (3 PTS),Made Shot,Driving Layup Shot,0,0
28,26,PT07M51.00S,1,1610612765,DET,2419,Prince,T. Prince,0,0,0,,0,,,0,v,Prince Lost Ball Turnover (P1.T1),Turnover,Lost Ball,0,0
29,26,PT07M51.00S,1,1610612748,MIA,2548,Wade,D. Wade,0,0,0,,0,,,0,h,Wade STEAL (1 STL),,,0,0
30,27,PT07M44.00S,1,1610612765,DET,1497,Billups,C. Billups,0,0,0,,0,,,0,v,Billups P.FOUL (P1.T2),Foul,Personal,0,0
31,28,PT07M32.00S,1,1610612748,MIA,2548,Wade,D. Wade,-154,63,17,Missed,1,,,0,h,MISS Wade 17' Fadeaway Jumper,Missed Shot,Fadeaway Jump Shot,0,0
32,29,PT07M31.00S,1,1610612765,DET,1497,Billups,C. Billups,0,0,0,,0,,,0,v,Billups REBOUND (Off:0 Def:1),Rebound,Unknown,0,0
33,30,PT07M24.00S,1,1610612748,MIA,2548,Wade,D. Wade,0,0,0,,0,,,0,h,Wade S.FOUL (P1.T1),Foul,Shooting,0,0
34,31,PT07M24.00S,1,1610612765,DET,1112,Wallace,B. Wallace,0,0,0,,0,,,0,v,MISS B. Wallace Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,0,0
35,32,PT07M24.00S,1,0,,1610612765,,,0,0,0,,0,,,0,v,Pistons Rebound,Rebound,Normal Rebound,0,0
36,33,PT07M24.00S,1,1610612765,DET,1112,Wallace,B. Wallace,0,0,0,,0,9,9,18,v,B. Wallace Free Throw 2 of 2 (3 PTS),Free Throw,Free Throw 2 of 2,0,0
37,34,PT07M09.00S,1,1610612748,MIA,406,O'Neal,S. O'Neal,0,0,0,Made,1,11,9,20,h,O'Neal Dunk (6 PTS) (E. Jones 2 AST),Made Shot,Dunk Shot,0,0
38,35,PT06M54.00S,1,1610612765,DET,1497,Billups,C. Billups,-186,158,24,Made,1,11,12,23,v,Billups 24' 3PT Jump Shot (3 PTS),Made Shot,Jump Shot,0,0
39,36,PT06M32.00S,1,1610612748,MIA,224,Jones,E. Jones,-128,155,20,Made,1,13,12,25,h,E. Jones 20' Jump Shot (2 PTS) (Wade 1 AST),Made Shot,Jump Shot,0,0
40,37,PT06M07.00S,1,1610612765,DET,2419,Prince,T. Prince,0,46,5,Missed,1,,,0,v,MISS Prince 5' Turnaround Jump Shot,Missed Shot,Turnaround Jump Shot,0,0
41,38,PT06M05.00S,1,1610612748,MIA,224,Jones,E. Jones,0,0,0,,0,,,0,h,E. Jones REBOUND (Off:0 Def:2),Rebound,Unknown,0,0
42,39,PT05M59.00S,1,1610612748,MIA,1800,Jones,D. Jones,153,196,25,Made,1,16,12,28,h,D. Jones 25' 3PT Jump Shot (3 PTS),Made Shot,Jump Shot,0,0
43,40,PT05M52.00S,1,0,,1610612765,,,0,0,0,,0,,,0,v,Pistons Timeout: Regular (Reg.1 Short 0),Timeout,Regular,0,0
44,44,PT05M40.00S,1,1610612765,DET,1497,Billups,C. Billups,-140,12,14,Missed,1,,,0,v,MISS Billups 14' Jump Shot,Missed Shot,Jump Shot,0,0
45,45,PT05M39.00S,1,1610612748,MIA,2617,Haslem,U. Haslem,0,0,0,,0,,,0,h,Haslem REBOUND (Off:0 Def:2),Rebound,Unknown,0,0
46,46,PT05M27.00S,1,1610612748,MIA,224,Jones,E. Jones,0,0,0,Missed,1,,,0,h,MISS E. Jones Driving Layup,Missed Shot,Driving Layup Shot,0,0
47,46,PT05M27.00S,1,1610612765,DET,1888,Hamilton,R. Hamilton,0,0,0,,0,,,0,v,Hamilton BLOCK (1 BLK),,,0,0
48,47,PT05M26.00S,1,1610612765,DET,739,Wallace,R. Wallace,0,0,0,,0,,,0,v,R. Wallace REBOUND (Off:1 Def:1),Rebound,Unknown,0,0
49,48,PT05M20.00S,1,1610612765,DET,1497,Billups,C. Billups,0,0,0,Made,1,16,14,30,v,Billups Driving Layup (5 PTS) (Hamilton 3 AST),Made Shot,Driving Layup Shot,0,0
50,49,PT05M04.00S,1,1610612748,MIA,1800,Jones,D. Jones,0,0,0,Made,1,18,14,32,h,D. Jones Driving Layup (5 PTS),Made Shot,Driving Layup Shot,0,0
51,50,PT05M03.00S,1,0,,1610612748,,,0,0,0,,0,,,0,h,HEAT Violation: Delay of game Violation,Violation,Delay Of Game,0,0
52,51,PT04M49.00S,1,1610612748,MIA,2548,Wade,D. Wade,0,0,0,,0,,,0,h,Wade P.FOUL (P2.T2),Foul,Personal,0,0
53,52,PT04M49.00S,1,1610612748,MIA,2548,Wade,D. Wade,0,0,0,,0,,,0,h,SUB: Butler FOR Wade,Substitution,,0,0
54,53,PT04M42.00S,1,1610612765,DET,1497,Billups,C. Billups,-56,53,8,Made,1,18,16,34,v,Billups 8' Jump Bank Shot (7 PTS),Made Shot,Jump Bank Shot,0,0
55,54,PT04M39.00S,1,0,,1610612765,,,0,0,0,,0,,,0,v,Pistons Violation: Delay of game Violation,Violation,Delay Of Game,0,0
56,55,PT04M22.00S,1,1610612748,MIA,406,O'Neal,S. O'Neal,-84,7,8,Made,1,20,16,36,h,O'Neal 8' Jump Shot (8 PTS),Made Shot,Jump Shot,0,0
57,56,PT03M58.00S,1,1610612748,MIA,1800,Jones,D. Jones,0,0,0,,0,,,0,h,D. Jones S.FOUL (P1.T3),Foul,Shooting,0,0
58,57,PT03M58.00S,1,1610612765,DET,1497,Billups,C. Billups,0,0,0,,0,20,17,37,v,Billups Free Throw 1 of 2 (8 PTS),Free Throw,Free Throw 1 of 2,0,0
59,58,PT03M58.00S,1,1610612765,DET,739,Wallace,R. Wallace,0,0,0,,0,,,0,v,SUB: McDyess FOR R. Wallace,Substitution,,0,0
60,59,PT03M58.00S,1,1610612765,DET,1497,Billups,C. Billups,0,0,0,,0,20,18,38,v,Billups Free Throw 2 of 2 (9 PTS),Free Throw,Free Throw 2 of 2,0,0
61,60,PT03M44.00S,1,1610612748,MIA,2617,Haslem,U. Haslem,0,0,0,Made,1,22,18,40,h,Haslem Layup (4 PTS) (D. Jones 2 AST),Made Shot,Layup Shot,0,0
62,61,PT03M23.00S,1,1610612765,DET,1112,Wallace,B. Wallace,15,38,4,Made,1,22,20,42,v,B. Wallace 4' Jump Shot (5 PTS) (Prince 1 AST),Made Shot,Jump Shot,0,0
63,62,PT03M23.00S,1,1610612748,MIA,406,O'Neal,S. O'Neal,0,0,0,,0,,,0,h,O'Neal S.FOUL (P2.T4),Foul,Shooting,0,0
64,63,PT03M23.00S,1,1610612748,MIA,406,O'Neal,S. O'Neal,0,0,0,,0,,,0,h,SUB: Mourning FOR O'Neal,Substitution,,0,0
65,64,PT03M23.00S,1,1610612765,DET,1112,Wallace,B. Wallace,0,0,0,,0,,,0,v,MISS B. Wallace Free Throw 1 of 1,Free Throw,Free Throw 1 of 1,0,0
