actionId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue
1,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (8:16 PM EST),period,start,0,0
2,4,PT12M00.00S,1,1610612747,LAL,203076,Davis,A. Davis,0,0,0,,0,,,0,h,Jump Ball Davis vs. Covington: Tip to James,Jump Ball,,1,0
3,7,PT11M46.00S,1,1610612747,LAL,203076,Davis,A. Davis,0,0,0,,0,,,0,h,Davis Lost Ball Turnover (P1.T1),Turnover,Lost Ball,1,0
4,7,PT11M46.00S,1,1610612745,HOU,203496,Covington,R. Covington,0,0,0,,0,,,0,v,Covington STEAL (1 STL),,,1,0
5,9,PT11M36.00S,1,1610612745,HOU,201566,Westbrook,R. Westbrook,0,0,0,,0,,,0,v,Westbrook Double Dribble Turnover (P1.T1),Turnover,Double Dribble,1,0
6,10,PT11M24.00S,1,1610612747,LAL,203484,Caldwell-Pope,K. Caldwell-Pope,238,23,24,Made,1,3,0,3,h,Caldwell-Pope 24' 3PT Jump Shot (3 PTS) (Davis 1 AST),Made Shot,Jump Shot,1,0
7,12,PT11M03.00S,1,1610612745,HOU,200782,Tucker,P. Tucker,8,29,3,Missed,1,,,0,v,MISS Tucker 3' Hook Bank Shot,Missed Shot,Hook Bank Shot,1,0
8,13,PT10M59.00S,1,1610612747,LAL,203076,Davis,A. Davis,0,0,0,,0,,,0,h,Davis REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
9,14,PT10M49.00S,1,1610612747,LAL,201980,Green,D. Green,226,7,0,Missed,1,,,0,h,MISS Green 3PT Jump Shot,Missed Shot,Jump Shot,1,0
10,15,PT10M45.00S,1,1610612745,HOU,203496,Covington,R. Covington,0,0,0,,0,,,0,v,Covington REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
11,16,PT10M29.00S,1,1610612745,HOU,201935,Harden,J. Harden,12,20,2,Made,1,3,2,5,v,Harden 2' Driving Layup (2 PTS) (Covington 1 AST),Made Shot,Driving Layup Shot,1,0
12,18,PT10M13.00S,1,1610612747,LAL,202693,Morris,M. Morris,-235,-22,24,Made,1,6,2,8,h,Morris 24' 3PT Jump Shot (3 PTS) (James 1 AST),Made Shot,Jump Shot,1,0
13,20,PT10M02.00S,1,1610612745,HOU,200782,Tucker,P. Tucker,236,38,24,Missed,1,,,0,v,MISS Tucker 24' 3PT Jump Shot,Missed Shot,Jump Shot,1,0
14,21,PT09M59.00S,1,1610612747,LAL,202693,Morris,M. Morris,0,0,0,,0,,,0,h,Morris REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
15,22,PT09M50.00S,1,1610612747,LAL,2544,James,L. James,-17,-4,2,Made,1,8,2,10,h,James 2' Driving Layup (2 PTS),Made Shot,Driving Layup Shot,1,0
16,23,PT09M30.00S,1,1610612747,LAL,2544,James,L. James,0,0,0,,0,,,0,h,James P.FOUL (P1.T1) (J.Goble),Foul,Personal,1,0
17,25,PT09M23.00S,1,1610612745,HOU,200782,Tucker,P. Tucker,2,36,4,Missed,1,,,0,v,MISS Tucker 4' Hook Shot,Missed Shot,Hook Shot,1,0
18,26,PT09M18.00S,1,1610612747,LAL,203076,Davis,A. Davis,0,0,0,,0,,,0,h,Davis REBOUND (Off:0 Def:2),Rebound,Unknown,1,0
19,27,PT09M16.00S,1,1610612747,LAL,201980,Green,D. Green,-172,194,26,Made,1,11,2,13,h,Green 26' 3PT Running Pull-Up Jump Shot (3 PTS) (Davis 2 AST),Made Shot,Running Pull-Up Jump Shot,1,0
20,29,PT09M02.00S,1,1610612745,HOU,203496,Covington,R. Covington,11,6,1,Missed,1,,,0,v,MISS Covington 1' Driving Reverse Layup,Missed Shot,Driving Reverse Layup Shot,1,0
21,30,PT08M58.00S,1,1610612745,HOU,200782,Tucker,P. Tucker,0,0,0,,0,,,0,v,Tucker REBOUND (Off:1 Def:0),Rebound,Unknown,1,0
22,31,PT08M58.00S,1,1610612745,HOU,200782,Tucker,P. Tucker,0,-6,1,Missed,1,,,0,v,MISS Tucker 1' Tip Layup Shot,Missed Shot,Tip Layup Shot,1,0
23,32,PT08M57.00S,1,1610612747,LAL,201980,Green,D. Green,0,0,0,,0,,,0,h,Green REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
24,33,PT08M55.00S,1,1610612747,LAL,2544,James,L. James,-9,1,1,Made,1,13,2,15,h,James 1' Running Dunk (4 PTS),Made Shot,Running Dunk Shot,1,0
25,34,PT08M55.00S,1,0,,1610612745,,,0,0,0,,0,,,0,v,Rockets Timeout: Regular (Reg.1 Short 0),Timeout,Regular,0,0
26,35,PT08M38.00S,1,1610612745,HOU,201566,Westbrook,R. Westbrook,229,103,25,Missed,1,,,0,v,MISS Westbrook 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,0
27,36,PT08M37.00S,1,0,,1610612745,,,0,0,0,,0,,,0,v,Rockets Rebound,Rebound,Unknown,0,0
28,37,PT08M37.00S,1,1610612747,LAL,201980,Green,D. Green,0,0,0,,0,,,0,h,Green L.B.FOUL (P1.T2) (E.Lewis),Foul,Loose Ball,1,0
29,39,PT08M31.00S,1,1610612745,HOU,201566,Westbrook,R. Westbrook,7,10,1,Made,1,13,4,17,v,Westbrook 1' Driving Layup (2 PTS) (Tucker 1 AST),Made Shot,Driving Layup Shot,1,0
30,41,PT08M09.00S,1,1610612747,LAL,2544,James,L. James,-12,-3,1,Made,1,15,4,19,h,James 1' Driving Layup (6 PTS),Made Shot,Driving Layup Shot,1,0
31,42,PT07M53.00S,1,1610612745,HOU,201566,Westbrook,R. Westbrook,0,0,0,,0,,,0,v,Westbrook OFF.Foul (P1) (B.Kennedy),Foul,Offensive,1,0
32,44,PT07M53.00S,1,1610612745,HOU,201566,Westbrook,R. Westbrook,0,0,0,,0,,,0,v,Westbrook Offensive Foul Turnover (P2.T2),Turnover,Offensive Foul Turnover,1,0
33,45,PT07M40.00S,1,1610612745,HOU,203496,Covington,R. Covington,0,0,0,,0,,,0,v,Covington P.FOUL (P1.T1) (J.Goble),Foul,Personal,1,0
34,47,PT07M31.00S,1,1610612747,LAL,2544,James,L. James,0,0,0,,0,,,0,h,James Out of Bounds - Bad Pass Turnover Turnover (P1.T2),Turnover,Out of Bounds - Bad Pass Turnover,1,0
35,48,PT07M16.00S,1,1610612745,HOU,201566,Westbrook,R. Westbrook,-21,13,2,Missed,1,,,0,v,MISS Westbrook 2' Cutting Layup Shot,Missed Shot,Cutting Layup Shot,1,0
36,48,PT07M16.00S,1,1610612747,LAL,2544,James,L. James,0,0,0,,0,,,0,h,James BLOCK (1 BLK),,,1,0
37,50,PT07M14.00S,1,1610612747,LAL,2544,James,L. James,0,0,0,,0,,,0,h,James REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
38,51,PT07M14.00S,1,1610612745,HOU,200782,Tucker,P. Tucker,0,0,0,,0,,,0,v,Tucker S.FOUL (P1.T2) (B.Kennedy),Foul,Shooting,1,0
39,53,PT07M14.00S,1,1610612747,LAL,2544,James,L. James,0,0,0,,0,16,4,20,h,James Free Throw 1 of 2 (7 PTS),Free Throw,Free Throw 1 of 2,1,0
40,54,PT07M14.00S,1,1610612747,LAL,2544,James,L. James,0,0,0,,0,17,4,21,h,James Free Throw 2 of 2 (8 PTS),Free Throw,Free Throw 2 of 2,0,0
41,55,PT07M09.00S,1,1610612745,HOU,201569,Gordon,E. Gordon,153,262,30,Made,1,17,7,24,v,Gordon 30' 3PT Pullup Jump Shot (3 PTS) (Harden 1 AST),Made Shot,Pullup Jump shot,0,0
42,58,PT06M51.00S,1,1610612745,HOU,203496,Covington,R. Covington,0,0,0,,0,,,0,v,SUB: Green FOR Covington,Substitution,,0,0
43,60,PT06M49.00S,1,1610612747,LAL,201980,Green,D. Green,195,163,25,Missed,1,,,0,h,MISS Green 25' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,0
44,61,PT06M43.00S,1,1610612745,HOU,200782,Tucker,P. Tucker,0,0,0,,0,,,0,v,Tucker REBOUND (Off:1 Def:1),Rebound,Unknown,1,0
45,62,PT06M32.00S,1,1610612745,HOU,201566,Westbrook,R. Westbrook,5,11,1,Missed,1,,,0,v,MISS Westbrook 1' Driving Layup,Missed Shot,Driving Layup Shot,1,0
46,63,PT06M30.00S,1,1610612747,LAL,203484,Caldwell-Pope,K. Caldwell-Pope,0,0,0,,0,,,0,h,Caldwell-Pope REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
47,64,PT06M22.00S,1,1610612747,LAL,202693,Morris,M. Morris,-234,-25,24,Made,1,20,7,27,h,Morris 24' 3PT Jump Shot (6 PTS) (Caldwell-Pope 1 AST),Made Shot,Jump Shot,1,0
48,66,PT06M08.00S,1,1610612745,HOU,201935,Harden,J. Harden,172,208,27,Missed,1,,,0,v,MISS Harden 27' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,0
49,67,PT06M05.00S,1,1610612747,LAL,2544,James,L. James,0,0,0,,0,,,0,h,James REBOUND (Off:0 Def:2),Rebound,Unknown,1,0
50,68,PT06M00.00S,1,1610612747,LAL,2544,James,L. James,-23,248,25,Made,1,23,7,30,h,James 25' 3PT Step Back Jump Shot (11 PTS),Made Shot,Step Back Jump shot,1,0
51,69,PT05M54.00S,1,0,,1610612745,,,0,0,0,,0,,,0,v,Rockets Timeout: Regular (Reg.2 Short 0),Timeout,Regular,0,0
52,70,PT05M54.00S,1,1610612745,HOU,201566,Westbrook,R. Westbrook,0,0,0,,0,,,0,v,SUB: Rivers FOR Westbrook,Substitution,,0,0
53,72,PT05M37.00S,1,1610612745,HOU,201935,Harden,J. Harden,0,0,0,,0,,,0,v,Harden OFF.Foul (P1) (J.Goble),Foul,Offensive,1,0
54,74,PT05M37.00S,1,1610612745,HOU,201935,Harden,J. Harden,0,0,0,,0,,,0,v,Harden Offensive Foul Turnover (P1.T3),Turnover,Offensive Foul Turnover,1,0
55,75,PT05M25.00S,1,1610612747,LAL,2544,James,L. James,-115,216,24,Missed,1,,,0,h,MISS James 24' 3PT Jump Shot,Missed Shot,Jump Shot,1,0
56,76,PT05M23.00S,1,1610612745,HOU,200782,Tucker,P. Tucker,0,0,0,,0,,,0,v,Tucker REBOUND (Off:1 Def:2),Rebound,Unknown,1,0
57,77,PT05M06.00S,1,1610612745,HOU,201145,Green,J. Green,-8,6,1,Made,1,23,9,32,v,Green 1' Reverse Layup (2 PTS) (Gordon 1 AST),Made Shot,Reverse Layup Shot,1,0
58,79,PT04M46.00S,1,1610612747,LAL,2544,James,L. James,0,0,0,,0,,,0,h,James Traveling Turnover (P2.T3),Turnover,Traveling,1,0
59,80,PT04M46.00S,1,1610612747,LAL,2544,James,L. James,0,0,0,,0,,,0,h,SUB: Kuzma FOR James,Substitution,,0,0
60,81,PT04M46.00S,1,1610612747,LAL,202693,Morris,M. Morris,0,0,0,,0,,,0,h,SUB: Rondo FOR Morris,Substitution,,0,0
61,82,PT04M46.00S,1,1610612745,HOU,201569,Gordon,E. Gordon,0,0,0,,0,,,0,v,SUB: McLemore FOR Gordon,Substitution,,0,0
62,86,PT04M37.00S,1,1610612745,HOU,201935,Harden,J. Harden,6,3,1,Made,1,23,11,34,v,Harden 1' Driving Layup (4 PTS),Made Shot,Driving Layup Shot,1,0
