actionId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue
1,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (8:47 PM EST),period,start,0,0
2,4,PT12M00.00S,1,1610612748,MIA,1628389,Adebayo,B. Adebayo,0,0,0,,0,,,0,h,Jump Ball Adebayo vs. Horford: Tip to Tatum,Jump Ball,,1,0
3,7,PT11M42.00S,1,1610612738,BOS,201143,Horford,A. Horford,44,37,6,Missed,1,,,0,v,MISS Horford 6' Jump Bank Shot,Missed Shot,Jump Bank Shot,1,0
4,8,PT11M38.00S,1,1610612748,MIA,1628389,Adebayo,B. Adebayo,0,0,0,,0,,,0,h,Adebayo REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
5,9,PT11M27.00S,1,1610612748,MIA,202710,Butler,J. Butler,-234,-24,24,Missed,1,,,0,h,MISS Butler 24' 3PT Jump Shot,Missed Shot,Jump Shot,1,0
6,10,PT11M24.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,0,0,0,,0,,,0,v,Tatum REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
7,11,PT11M16.00S,1,1610612738,BOS,203935,Smart,M. Smart,87,243,26,Missed,1,,,0,v,MISS Smart 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,0
8,12,PT11M11.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,0,0,0,,0,,,0,v,Tatum REBOUND (Off:1 Def:1),Rebound,Unknown,1,0
9,13,PT11M09.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,-26,24,4,Made,1,0,2,2,v,Tatum 4' Putback Layup (2 PTS),Made Shot,Putback Layup Shot,1,0
10,14,PT10M49.00S,1,1610612748,MIA,200782,Tucker,P. Tucker,0,0,0,,0,,,0,h,Tucker Bad Pass Turnover (P1.T1),Turnover,Bad Pass,1,0
11,14,PT10M49.00S,1,1610612738,BOS,201143,Horford,A. Horford,0,0,0,,0,,,0,v,Horford STEAL (1 STL),,,1,0
12,16,PT10M42.00S,1,1610612738,BOS,1627759,Brown,J. Brown,12,11,2,Made,1,0,4,4,v,Brown 2' Running Layup (2 PTS) (Horford 1 AST),Made Shot,Running Layup Shot,1,0
13,18,PT10M23.00S,1,1610612748,MIA,200782,Tucker,P. Tucker,-65,2,7,Missed,1,,,0,h,MISS Tucker 7' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,0
14,19,PT10M20.00S,1,1610612738,BOS,203935,Smart,M. Smart,0,0,0,,0,,,0,v,Smart REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
15,20,PT10M19.00S,1,1610612748,MIA,200768,Lowry,K. Lowry,0,0,0,,0,,,0,h,Lowry S.FOUL (P1.T1) (J.Capers),Foul,Shooting,1,0
16,22,PT10M19.00S,1,1610612738,BOS,1627759,Brown,J. Brown,0,0,0,,0,0,5,5,v,Brown Free Throw 1 of 2 (3 PTS),Free Throw,Free Throw 1 of 2,1,0
17,23,PT10M19.00S,1,1610612738,BOS,1627759,Brown,J. Brown,0,0,0,,0,0,6,6,v,Brown Free Throw 2 of 2 (4 PTS),Free Throw,Free Throw 2 of 2,1,0
18,24,PT09M59.00S,1,1610612738,BOS,1627759,Brown,J. Brown,0,0,0,,0,,,0,v,Brown S.FOUL (P1.T1) (J.Capers),Foul,Shooting,1,0
19,26,PT09M59.00S,1,1610612748,MIA,200768,Lowry,K. Lowry,0,0,0,,0,1,6,7,h,Lowry Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,1,0
20,27,PT09M59.00S,1,1610612748,MIA,200768,Lowry,K. Lowry,0,0,0,,0,,,0,h,MISS Lowry Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,1,0
21,28,PT09M57.00S,1,0,,1610612738,,,0,0,0,,0,,,0,v,Celtics Rebound,Rebound,Unknown,0,0
22,30,PT09M33.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,10,26,3,Missed,1,,,0,v,MISS Tatum 3' Layup,Missed Shot,Layup Shot,1,0
23,30,PT09M33.00S,1,1610612748,MIA,200782,Tucker,P. Tucker,0,0,0,,0,,,0,h,Tucker BLOCK (1 BLK),,,1,0
