actionId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue
1,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (10:12 PM EST),period,start,0,0
2,4,PT12M00.00S,1,1610612747,LAL,203083,Drummond,A. Drummond,0,0,0,,0,,,0,h,Jump Ball Drummond vs. Ayton: Tip to Crowder,Jump Ball,,1,0
3,7,PT11M45.00S,1,1610612747,LAL,203076,Davis,A. Davis,0,0,0,,0,,,0,h,Davis S.FOUL (P1.T1) (S.Corbin),Foul,Shooting,1,0
4,9,PT11M45.00S,1,0,,1610612747,,,0,0,0,,0,,,0,h,LAKERS Timeout: Regular (Full 1 Short 0),Timeout,Regular,0,0
5,10,PT11M45.00S,1,0,,7,Schayes,D. Schayes,0,0,0,,0,0,0,0,,Instant Replay1st Period (10:13 PM EST),Instant Replay,Coach Challenge Support Ruling,1,0
6,11,PT11M45.00S,1,1610612756,PHX,203109,Crowder,J. Crowder,0,0,0,,0,0,1,1,v,Crowder Free Throw 1 of 3 (1 PTS),Free Throw,Free Throw 1 of 3,1,0
7,12,PT11M45.00S,1,1610612756,PHX,203109,Crowder,J. Crowder,0,0,0,,0,0,2,2,v,Crowder Free Throw 2 of 3 (2 PTS),Free Throw,Free Throw 2 of 3,1,0
8,13,PT11M45.00S,1,1610612756,PHX,203109,Crowder,J. Crowder,0,0,0,,0,0,3,3,v,Crowder Free Throw 3 of 3 (3 PTS),Free Throw,Free Throw 3 of 3,1,0
9,14,PT11M21.00S,1,1610612747,LAL,2544,James,L. James,-157,193,25,Made,1,3,3,6,h,James 25' 3PT Step Back Jump Shot (3 PTS),Made Shot,Step Back Jump shot,1,0
10,15,PT11M03.00S,1,1610612756,PHX,1626164,Booker,D. Booker,-33,253,26,Missed,1,,,0,v,MISS Booker 26' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,0
11,16,PT11M00.00S,1,1610612747,LAL,203076,Davis,A. Davis,0,0,0,,0,,,0,h,Davis REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
12,17,PT10M52.00S,1,1610612747,LAL,203076,Davis,A. Davis,-112,156,19,Made,1,5,3,8,h,Davis 19' Jump Shot (2 PTS) (Schroder 1 AST),Made Shot,Jump Shot,1,0
13,22,PT10M31.00S,1,1610612756,PHX,203109,Crowder,J. Crowder,29,11,3,Missed,1,,,0,v,MISS Crowder 3' Driving Layup,Missed Shot,Driving Layup Shot,1,0
14,23,PT10M29.00S,1,1610612747,LAL,203076,Davis,A. Davis,0,0,0,,0,,,0,h,Davis REBOUND (Off:0 Def:2),Rebound,Unknown,1,0
15,24,PT10M20.00S,1,1610612747,LAL,203484,Caldwell-Pope,K. Caldwell-Pope,142,205,25,Missed,1,,,0,h,MISS Caldwell-Pope 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,0
16,25,PT10M16.00S,1,1610612756,PHX,1629028,Ayton,D. Ayton,0,0,0,,0,,,0,v,Ayton REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
17,26,PT10M04.00S,1,1610612756,PHX,1629028,Ayton,D. Ayton,32,11,3,Made,1,5,5,10,v,Ayton 3' Turnaround Hook Shot (2 PTS) (Paul 1 AST),Made Shot,Turnaround Hook Shot,1,0
18,28,PT09M57.00S,1,1610612747,LAL,203471,Schroder,D. Schroder,0,0,0,,0,,,0,h,Schroder Out of Bounds Lost Ball Turnover (P1.T1),Turnover,Out of Bounds Lost Ball Turnover,1,0
19,30,PT09M35.00S,1,1610612756,PHX,203109,Crowder,J. Crowder,117,222,25,Missed,1,,,0,v,MISS Crowder 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,0
20,31,PT09M32.00S,1,1610612747,LAL,203083,Drummond,A. Drummond,0,0,0,,0,,,0,h,Drummond REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
21,32,PT09M25.00S,1,1610612747,LAL,203076,Davis,A. Davis,122,231,26,Missed,1,,,0,h,MISS Davis 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,0
22,33,PT09M20.00S,1,1610612747,LAL,203076,Davis,A. Davis,0,0,0,,0,,,0,h,Davis REBOUND (Off:1 Def:2),Rebound,Unknown,1,0
23,34,PT09M19.00S,1,1610612747,LAL,203076,Davis,A. Davis,-18,13,2,Missed,1,,,0,h,MISS Davis 2' Driving Layup,Missed Shot,Driving Layup Shot,1,0
24,35,PT09M19.00S,1,1610612747,LAL,203076,Davis,A. Davis,0,0,0,,0,,,0,h,Davis REBOUND (Off:2 Def:2),Rebound,Unknown,1,0
25,36,PT09M16.00S,1,1610612747,LAL,203076,Davis,A. Davis,5,15,2,Made,1,7,5,12,h,Davis 2' Putback Dunk (4 PTS),Made Shot,Putback Dunk Shot,1,0
26,37,PT09M03.00S,1,1610612756,PHX,1626164,Booker,D. Booker,58,164,17,Made,1,7,7,14,v,Booker 17' Pullup Jump Shot (2 PTS),Made Shot,Pullup Jump shot,1,0
27,38,PT08M49.00S,1,1610612747,LAL,203471,Schroder,D. Schroder,143,210,25,Made,1,10,7,17,h,Schroder 25' 3PT Step Back Jump Shot (3 PTS),Made Shot,Step Back Jump shot,1,0
28,39,PT08M39.00S,1,1610612747,LAL,203484,Caldwell-Pope,K. Caldwell-Pope,0,0,0,,0,,,0,h,Caldwell-Pope P.FOUL (P1.T2) (S.Wright),Foul,Personal,1,0
29,41,PT08M33.00S,1,1610612756,PHX,1626164,Booker,D. Booker,-2,7,1,Missed,1,,,0,v,MISS Booker 1' Driving Layup,Missed Shot,Driving Layup Shot,1,0
30,41,PT08M33.00S,1,1610612747,LAL,203083,Drummond,A. Drummond,0,0,0,,0,,,0,h,Drummond BLOCK (1 BLK),,,1,0
31,43,PT08M30.00S,1,1610612747,LAL,2544,James,L. James,0,0,0,,0,,,0,h,James REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
32,44,PT08M30.00S,1,1610612756,PHX,1626164,Booker,D. Booker,0,0,0,,0,,,0,v,Booker P.FOUL (P1.T1) (S.Corbin),Foul,Personal,1,0
33,46,PT08M17.00S,1,1610612747,LAL,2544,James,L. James,-13,14,2,Made,1,12,7,19,h,James 2' Driving Layup (5 PTS),Made Shot,Driving Layup Shot,1,0
34,47,PT07M54.00S,1,1610612756,PHX,1629028,Ayton,D. Ayton,0,0,0,,0,,,0,v,Ayton Bad Pass Turnover (P1.T1),Turnover,Bad Pass,1,0
35,47,PT07M54.00S,1,1610612747,LAL,203484,Caldwell-Pope,K. Caldwell-Pope,0,0,0,,0,,,0,h,Caldwell-Pope STEAL (1 STL),,,1,0
36,49,PT07M49.00S,1,1610612747,LAL,2544,James,L. James,0,0,0,,0,,,0,h,James Bad Pass Turnover (P1.T2),Turnover,Bad Pass,1,0
37,49,PT07M49.00S,1,1610612756,PHX,1629028,Ayton,D. Ayton,0,0,0,,0,,,0,v,Ayton STEAL (1 STL),,,1,0
38,51,PT07M43.00S,1,1610612756,PHX,101108,Paul,C. Paul,16,149,15,Made,1,12,9,21,v,Paul 15' Running Pull-Up Jump Shot (2 PTS),Made Shot,Running Pull-Up Jump Shot,1,0
39,52,PT07M23.00S,1,1610612747,LAL,203083,Drummond,A. Drummond,9,14,2,Made,1,14,9,23,h,Drummond 2' Dunk (2 PTS),Made Shot,Dunk Shot,1,0
40,53,PT07M07.00S,1,1610612756,PHX,1628969,Bridges,M. Bridges,221,-9,0,Missed,1,,,0,v,MISS Bridges 3PT Jump Shot,Missed Shot,Jump Shot,1,0
41,54,PT07M05.00S,1,1610612756,PHX,1626164,Booker,D. Booker,0,0,0,,0,,,0,v,Booker REBOUND (Off:1 Def:0),Rebound,Unknown,1,0
42,55,PT07M03.00S,1,1610612756,PHX,1626164,Booker,D. Booker,4,84,8,Missed,1,,,0,v,MISS Booker 8' Jump Shot,Missed Shot,Jump Shot,1,0
43,56,PT07M03.00S,1,1610612756,PHX,1629028,Ayton,D. Ayton,0,0,0,,0,,,0,v,Ayton REBOUND (Off:1 Def:1),Rebound,Unknown,1,0
44,57,PT06M59.00S,1,1610612756,PHX,1629028,Ayton,D. Ayton,3,13,1,Made,1,14,11,25,v,Ayton 1' Putback Layup (4 PTS),Made Shot,Putback Layup Shot,1,0
45,58,PT06M58.00S,1,0,,1610612747,,,0,0,0,,0,,,0,h,LAKERS Timeout: Regular (Full 2 Short 0),Timeout,Regular,0,0
46,59,PT06M48.00S,1,1610612747,LAL,2544,James,L. James,154,200,25,Missed,1,,,0,h,MISS James 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,0
47,60,PT06M44.00S,1,1610612756,PHX,1629028,Ayton,D. Ayton,0,0,0,,0,,,0,v,Ayton REBOUND (Off:1 Def:2),Rebound,Unknown,1,0
48,61,PT06M38.00S,1,1610612756,PHX,101108,Paul,C. Paul,-50,86,10,Made,1,14,13,27,v,Paul 10' Pullup Jump Shot (4 PTS),Made Shot,Pullup Jump shot,1,0
49,62,PT06M23.00S,1,1610612756,PHX,1629028,Ayton,D. Ayton,0,0,0,,0,,,0,v,Suns T.Foul (Def. 3 Sec Ayton ) (S.Foster),Foul,Defense 3 Second,1,0
50,63,PT06M23.00S,1,1610612747,LAL,203484,Caldwell-Pope,K. Caldwell-Pope,0,0,0,,0,15,13,28,h,Caldwell-Pope Free Throw Technical (1 PTS),Free Throw,Free Throw Technical,1,0
51,64,PT06M19.00S,1,1610612747,LAL,203076,Davis,A. Davis,0,0,0,,0,,,0,h,Davis Traveling Turnover (P1.T3),Turnover,Traveling,1,0
52,65,PT06M07.00S,1,1610612756,PHX,1628969,Bridges,M. Bridges,71,238,25,Made,1,15,16,31,v,Bridges 25' 3PT Jump Shot (3 PTS) (Paul 2 AST),Made Shot,Jump Shot,1,0
53,67,PT05M51.00S,1,1610612747,LAL,203076,Davis,A. Davis,-13,11,2,Made,1,17,16,33,h,Davis 2' Cutting Layup Shot (6 PTS) (James 1 AST),Made Shot,Cutting Layup Shot,1,0
54,69,PT05M34.00S,1,1610612756,PHX,1628969,Bridges,M. Bridges,100,223,24,Missed,1,,,0,v,MISS Bridges 24' 3PT Jump Shot,Missed Shot,Jump Shot,1,0
55,70,PT05M31.00S,1,1610612747,LAL,203083,Drummond,A. Drummond,0,0,0,,0,,,0,h,Drummond REBOUND (Off:0 Def:2),Rebound,Unknown,1,0
56,71,PT05M19.00S,1,1610612747,LAL,203076,Davis,A. Davis,40,113,12,Missed,1,,,0,h,MISS Davis 12' Fadeaway Jumper,Missed Shot,Fadeaway Jump Shot,1,0
57,72,PT05M17.00S,1,1610612756,PHX,1629028,Ayton,D. Ayton,0,0,0,,0,,,0,v,Ayton REBOUND (Off:1 Def:3),Rebound,Unknown,1,0
58,73,PT04M59.00S,1,1610612756,PHX,203109,Crowder,J. Crowder,-116,235,26,Missed,1,,,0,v,MISS Crowder 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,0
59,74,PT04M56.00S,1,1610612747,LAL,203484,Caldwell-Pope,K. Caldwell-Pope,0,0,0,,0,,,0,h,Caldwell-Pope REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
60,75,PT04M52.00S,1,1610612747,LAL,2544,James,L. James,0,0,0,,0,,,0,h,James Out of Bounds - Bad Pass Turnover Turnover (P2.T4),Turnover,Out of Bounds - Bad Pass Turnover,1,0
61,76,PT04M52.00S,1,1610612747,LAL,203083,Drummond,A. Drummond,0,0,0,,0,,,0,h,SUB: Kuzma FOR Drummond,Substitution,,0,0
62,77,PT04M52.00S,1,1610612747,LAL,2544,James,L. James,0,0,0,,0,,,0,h,SUB: Gasol FOR James,Substitution,,0,0
63,78,PT04M52.00S,1,1610612756,PHX,101108,Paul,C. Paul,0,0,0,,0,,,0,v,SUB: Payne FOR Paul,Substitution,,0,0
64,82,PT04M41.00S,1,1610612756,PHX,1626164,Booker,D. Booker,73,78,11,Missed,1,,,0,v,MISS Booker 11' Pullup Jump Shot,Missed Shot,Pullup Jump shot,0,0
65,83,PT04M38.00S,1,1610612747,LAL,1628398,Kuzma,K. Kuzma,0,0,0,,0,,,0,h,Kuzma REBOUND (Off:0 Def:1),Rebound,Unknown,0,0
66,84,PT04M33.00S,1,1610612747,LAL,203471,Schroder,D. Schroder,9,17,2,Made,1,19,16,35,h,Schroder 2' Driving Layup (5 PTS) (Kuzma 1 AST),Made Shot,Driving Layup Shot,1,0
67,86,PT04M15.00S,1,1610612747,LAL,201188,Gasol,M. Gasol,0,0,0,,0,,,0,h,Gasol P.FOUL (P1.T3) (S.Wright),Foul,Personal,1,0
68,88,PT04M15.00S,1,1610612756,PHX,203109,Crowder,J. Crowder,0,0,0,,0,,,0,v,SUB: Johnson FOR Crowder,Substitution,,0,0
69,90,PT04M07.00S,1,1610612756,PHX,1628969,Bridges,M. Bridges,190,148,24,Made,1,19,19,38,v,Bridges 24' 3PT Jump Shot (6 PTS) (Booker 1 AST),Made Shot,Jump Shot,1,0
70,92,PT03M37.00S,1,1610612747,LAL,203076,Davis,A. Davis,-2,13,1,Made,1,21,19,40,h,Davis 1' Alley Oop Dunk (8 PTS) (Kuzma 2 AST),Made Shot,Alley Oop Dunk Shot,1,0
71,94,PT03M21.00S,1,1610612756,PHX,1626164,Booker,D. Booker,-38,113,12,Missed,1,,,0,v,MISS Booker 12' Floating Jump Shot,Missed Shot,Floating Jump shot,1,0
72,95,PT03M19.00S,1,1610612747,LAL,203484,Caldwell-Pope,K. Caldwell-Pope,0,0,0,,0,,,0,h,Caldwell-Pope REBOUND (Off:0 Def:2),Rebound,Unknown,1,0
73,96,PT03M13.00S,1,1610612747,LAL,1628398,Kuzma,K. Kuzma,153,220,27,Missed,1,,,0,h,MISS Kuzma 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,0
74,97,PT03M09.00S,1,1610612756,PHX,1628969,Bridges,M. Bridges,0,0,0,,0,,,0,v,Bridges REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
75,98,PT02M48.00S,1,1610612756,PHX,1626164,Booker,D. Booker,-213,128,25,Made,1,21,22,43,v,Booker 25' 3PT Step Back Jump Shot (5 PTS) (Bridges 1 AST),Made Shot,Step Back Jump shot,1,0
76,100,PT02M32.00S,1,1610612747,LAL,203471,Schroder,D. Schroder,11,-4,1,Made,1,23,22,45,h,Schroder 1' Driving Layup (7 PTS),Made Shot,Driving Layup Shot,1,0
77,101,PT02M32.00S,1,0,,1610612756,,,0,0,0,,0,,,0,v,Suns Timeout: Regular (Reg.1 Short 0),Timeout,Regular,0,0
78,102,PT02M32.00S,1,1610612747,LAL,203471,Schroder,D. Schroder,0,0,0,,0,,,0,h,SUB: Caruso FOR Schroder,Substitution,,0,0
79,104,PT02M18.00S,1,1610612756,PHX,1629661,Johnson,C. Johnson,108,243,27,Missed,1,,,0,v,MISS Johnson 27' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,0
80,105,PT02M15.00S,1,1610612747,LAL,1627936,Caruso,A. Caruso,0,0,0,,0,,,0,h,Caruso REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
81,106,PT02M06.00S,1,1610612747,LAL,203076,Davis,A. Davis,-3,19,2,Made,1,25,22,47,h,Davis 2' Cutting Dunk Shot (10 PTS) (Caruso 1 AST),Made Shot,Cutting Dunk Shot,1,0
82,108,PT01M44.00S,1,1610612756,PHX,1626164,Booker,D. Booker,-89,38,10,Made,1,25,24,49,v,Booker 10' Pullup Jump Shot (7 PTS) (Payne 1 AST),Made Shot,Pullup Jump shot,1,0
83,109,PT01M38.00S,1,1610612747,LAL,1628398,Kuzma,K. Kuzma,-9,14,2,Missed,1,,,0,h,MISS Kuzma 2' Driving Layup,Missed Shot,Driving Layup Shot,1,0
84,110,PT01M35.00S,1,1610612756,PHX,1629028,Ayton,D. Ayton,0,0,0,,0,,,0,v,Ayton REBOUND (Off:1 Def:4),Rebound,Unknown,1,0
85,111,PT01M20.00S,1,1610612756,PHX,1629028,Ayton,D. Ayton,43,4,4,Made,1,25,26,51,v,Ayton 4' Turnaround Jump Shot (6 PTS) (Booker 2 AST),Made Shot,Turnaround Jump Shot,1,0
86,113,PT00M54.50S,1,1610612747,LAL,203076,Davis,A. Davis,-100,168,20,Missed,1,,,0,h,MISS Davis 20' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,0
87,114,PT00M52.50S,1,1610612756,PHX,1626166,Payne,C. Payne,0,0,0,,0,,,0,v,Payne REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
88,115,PT00M37.40S,1,1610612756,PHX,1626164,Booker,D. Booker,-41,18,4,Made,1,25,28,53,v,Booker 4' Driving Layup (9 PTS),Made Shot,Driving Layup Shot,1,0
89,116,PT00M32.60S,1,1610612747,LAL,1627936,Caruso,A. Caruso,-10,11,1,Missed,1,,,0,h,MISS Caruso 1' Driving Layup,Missed Shot,Driving Layup Shot,1,0
90,116,PT00M32.60S,1,1610612756,PHX,1628969,Bridges,M. Bridges,0,0,0,,0,,,0,v,Bridges BLOCK (1 BLK),,,1,0
91,118,PT00M32.60S,1,0,,1610612747,,,0,0,0,,0,,,0,h,LAKERS Rebound,Rebound,Unknown,0,0
92,120,PT00M32.60S,1,1610612747,LAL,203484,Caldwell-Pope,K. Caldwell-Pope,0,0,0,,0,,,0,h,SUB: James FOR Caldwell-Pope,Substitution,,0,0
93,122,PT00M32.60S,1,1610612756,PHX,1628969,Bridges,M. Bridges,0,0,0,,0,,,0,v,SUB: Craig FOR Bridges,Substitution,,0,0
94,124,PT00M30.40S,1,1610612747,LAL,1628398,Kuzma,K. Kuzma,-195,142,24,Missed,1,,,0,h,MISS Kuzma 24' 3PT Jump Shot,Missed Shot,Jump Shot,1,0
95,125,PT00M27.00S,1,1610612747,LAL,203076,Davis,A. Davis,0,0,0,,0,,,0,h,Davis REBOUND (Off:3 Def:2),Rebound,Unknown,1,0
96,126,PT00M21.20S,1,1610612747,LAL,1627936,Caruso,A. Caruso,12,10,2,Made,1,27,28,55,h,Caruso 2' Cutting Layup Shot (2 PTS) (James 2 AST),Made Shot,Cutting Layup Shot,1,0
97,128,PT00M06.20S,1,1610612747,LAL,1627936,Caruso,A. Caruso,0,0,0,,0,,,0,h,Caruso Personal Take Foul (P1.T4) (S.Foster),Foul,Personal Take,1,0
98,130,PT00M01.80S,1,1610612756,PHX,1626164,Booker,D. Booker,-13,92,9,Missed,1,,,0,v,MISS Booker 9' Driving Layup,Missed Shot,Driving Layup Shot,1,0
99,130,PT00M01.80S,1,1610612747,LAL,1627936,Caruso,A. Caruso,0,0,0,,0,,,0,h,Caruso BLOCK (1 BLK),,,1,0
100,132,PT00M00.20S,1,0,,1610612747,,,0,0,0,,0,,,0,h,LAKERS Rebound,Rebound,Unknown,0,0
101,134,PT00M00.00S,1,0,,0,,,0,0,0,,0,27,28,55,,End of 1st Period (10:39 PM EST),period,end,1,0
102,143,PT12M00.00S,2,0,,0,,,0,0,0,,0,27,28,55,,Start of 2nd Period (10:43 PM EST),period,start,0,0
103,145,PT11M37.00S,2,1610612747,LAL,1627936,Caruso,A. Caruso,0,0,0,,0,,,0,h,Caruso Lost Ball Turnover (P1.T5),Turnover,Lost Ball,1,0
104,145,PT11M37.00S,2,1610612756,PHX,1626166,Payne,C. Payne,0,0,0,,0,,,0,v,Payne STEAL (1 STL),,,1,0
105,147,PT11M31.00S,2,1610612756,PHX,1629661,Johnson,C. Johnson,0,0,0,,0,,,0,v,Johnson Out of Bounds Lost Ball Turnover (P1.T2),Turnover,Out of Bounds Lost Ball Turnover,1,0
106,148,PT11M19.00S,2,1610612747,LAL,1628398,Kuzma,K. Kuzma,229,3,0,Missed,1,,,0,h,MISS Kuzma 3PT Jump Shot,Missed Shot,Jump Shot,1,0
107,149,PT11M17.00S,2,1610612747,LAL,203083,Drummond,A. Drummond,0,0,0,,0,,,0,h,Drummond REBOUND (Off:1 Def:2),Rebound,Unknown,1,0
108,150,PT11M16.00S,2,1610612747,LAL,203083,Drummond,A. Drummond,-9,13,2,Missed,1,,,0,h,MISS Drummond 2' Putback Layup,Missed Shot,Putback Layup Shot,1,0
109,151,PT11M16.00S,2,1610612756,PHX,1629661,Johnson,C. Johnson,0,0,0,,0,,,0,v,Johnson REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
110,152,PT11M07.00S,2,1610612756,PHX,1628470,Craig,T. Craig,223,-14,0,Made,1,27,31,58,v,Craig 3PT Running Jump Shot (3 PTS) (Payne 2 AST),Made Shot,Running Jump Shot,1,0
111,154,PT10M50.00S,2,1610612747,LAL,1627936,Caruso,A. Caruso,17,11,2,Made,1,29,31,60,h,Caruso 2' Cutting Layup Shot (4 PTS) (James 3 AST),Made Shot,Cutting Layup Shot,1,0
112,156,PT10M29.00S,2,1610612756,PHX,1629661,Johnson,C. Johnson,85,136,16,Missed,1,,,0,v,MISS Johnson 16' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,0
